date,no_Tillid/Accept,novelty,transience,resonance,nsigma,tsigma,rsigma
2019-07-21,"[0.11322998598643882, 0.3047100755719026, 0.13889877872872908, 0.07784358456072649, 0.27108710656147145, 0.04734369146050882, 0.04688677713022264]",0.00035084647884612067,0.00028912114304456516,6.17253358015555e-05,7.177533750326543e-05,9.854709878159979e-05,8.51612181424326e-05
2019-07-22,"[0.11576334656146689, 0.30296240260422547, 0.1405017285315631, 0.07809828391321973, 0.27100874631353794, 0.04120533774065012, 0.050460154335336904]",0.00020351713965656752,0.0008766922048280742,-0.0006731750651715067,3.790217709272415e-05,0.0005289899059506935,0.00028344604152170884
2019-07-23,"[0.11595811107376702, 0.3060455614284907, 0.1340439208690892, 0.07829290183858229, 0.260490519043949, 0.057975125625425304, 0.04719386012069652]",0.0007422451730789628,0.0013005962864935687,-0.0005583511134146058,0.00028818995192923184,0.0008252888595689273,0.0005567394057490796
2019-07-24,"[0.12472276483134209, 0.3030370725058247, 0.13516038603828245, 0.08531311354857998, 0.2607189096788955, 0.04240452153706242, 0.04864323186001287]",0.0004626831420171196,0.0010235332468903138,-0.0005608501048731942,0.00022341762606528458,0.0008973681962442894,0.000560392911154787
2019-07-25,"[0.1135286751212838, 0.28975151547740813, 0.122731006084428, 0.06676517811749043, 0.29517592194818176, 0.04384938541317446, 0.06819831783803343]",0.0020987536293565006,0.0015047028586153924,0.0005940507707411081,0.0003984489129370574,0.00033031429235832804,0.0003643816026476927
2019-07-26,"[0.1175090995760006, 0.30551352999476145, 0.13158990821787533, 0.07750304136047023, 0.2609718989090869, 0.04710278513349611, 0.059809736808309394]",0.0007556594879638492,0.0005682718409363887,0.00018738764702746049,0.0002454982241075938,0.00013904574505373943,0.0001922719845806666
2019-07-27,"[0.13132755503783908, 0.30142747599363107, 0.1362080621310167, 0.07397488360834918, 0.26772235438279335, 0.04152610160773649, 0.047813567238634086]",0.0009525035357734018,0.00041944014814321003,0.0005330633876301918,0.000690555366260537,0.0002252237264495911,0.00045788954635506406
2019-07-28,"[0.1262790166238054, 0.30341745933214376, 0.13199719542107177, 0.0733563946121161, 0.2677937604777854, 0.04759976086043468, 0.04955641267264288]",0.0006833870974338945,0.000568191436113765,0.00011519566132012953,0.0006000205462757454,0.0002627048529239702,0.0004313626995998578
2019-07-29,"[0.11706033691809052, 0.3136277622624191, 0.13620716751190348, 0.07508070042684385, 0.26632733825578664, 0.047379794979585846, 0.044316899645370667]",0.0004240000788726041,0.0005219908880285278,-9.799080915592374e-05,0.00017372972506043564,5.136025979548376e-05,0.0001125449924279597
2019-07-30,"[0.10905634243800663, 0.29902694287655374, 0.13630028240158973, 0.07928275968886898, 0.2848730381401929, 0.0420685937939226, 0.0493920406608654]",0.0006036787688949414,0.0006332803059876274,-2.9601537092686057e-05,8.826892639951388e-05,0.00038929169154052455,0.0002387803089700192
2019-07-31,"[0.10365009923608802, 0.3137283158050007, 0.13570376885052368, 0.08021920794397702, 0.27702880738911206, 0.04074212022167395, 0.04892768055362467]",0.0005008362100069058,0.0005485256200735174,-4.768941006661159e-05,0.00028860677905017735,8.531632712022203e-05,0.00018696155308519968
2019-08-01,"[0.10959677362405987, 0.34082571390018596, 0.12984834803971246, 0.0736066729229136, 0.2640774049286172, 0.03904325608834172, 0.04300183049616925]",0.000770987255981046,0.0010336253805462937,-0.0002626381245652477,0.00024051457922827957,0.0007344093683196466,0.00048746197377396306
2019-08-02,"[0.11678961926882946, 0.3244442739484319, 0.13587186964026915, 0.07307062721302059, 0.26495797083247613, 0.03929543500184315, 0.0455702040951296]",0.00042367054847047646,0.0006284088655101653,-0.00020473831703968882,0.00017128516424007298,0.00047834419062385634,0.0003248146774319647
2019-08-03,"[0.1245991426322454, 0.3058212926071516, 0.13830914991925072, 0.07465312940794074, 0.26687615076463717, 0.040694257670717764, 0.04904687699805676]",0.0005849859646048826,0.0009427753692805232,-0.0003577894046756406,0.00026364538066241046,0.00016866647569829547,0.00021615592818035296
2019-08-04,"[0.11498876952075042, 0.2921169744484605, 0.13136745480461975, 0.07501213904869124, 0.27838329714495863, 0.05405244493996939, 0.05407892009254999]",0.0013707139550838009,0.0014872055208055123,-0.00011649156572171148,0.00048416309257158854,0.00024793756742871794,0.0003660503300001532
2019-08-05,"[0.10606718978231877, 0.3355814592584384, 0.13938575577624096, 0.06814710120351362, 0.25886764714230953, 0.041009076762340384, 0.05094177007483824]",0.0009329908746774689,0.00031451608487370435,0.0006184747898037645,0.0005364428954200951,6.879988365732884e-05,0.000302621389538712
2019-08-06,"[0.09724886644502803, 0.3313284007204659, 0.1367902712121131, 0.07545866098214489, 0.2734093758693332, 0.04131368345654302, 0.04445074131437192]",0.0010940425308098994,0.00022343658607841833,0.0008706059447314811,0.0005251776382963785,0.0001154749665032393,0.00032032630239980887
2019-08-07,"[0.10554031294485215, 0.3239724456979526, 0.1342532393715746, 0.0750885612632731, 0.27270677908939606, 0.04004082179164728, 0.04839783984130438]",0.0005218797098898958,0.0005803308796398353,-5.845116974993942e-05,0.00043798375444431434,0.0005342189459088357,0.000486101350176575
2019-08-08,"[0.096945190000833, 0.32784289076215894, 0.13822049520205054, 0.07030962368637415, 0.274681127599194, 0.04244717995283124, 0.049553492796558164]",0.00018742672646462365,0.0009066312935906338,-0.0007192045671260101,5.6796675858293975e-05,0.000557851702955192,0.000307324189406743
2019-08-09,"[0.1120578240251748, 0.3235940187221628, 0.13931346394355235, 0.07048322657088364, 0.2660160773800498, 0.04435108086247799, 0.0441843084956987]",0.0003405672024508545,0.0006794125028229059,-0.00033884530037205145,7.677301726531264e-05,0.0004315716807418646,0.0002541723490035886
2019-08-10,"[0.11687493448728956, 0.2907492081056686, 0.14432365929695082, 0.08059090867489307, 0.2589796664088466, 0.04986072019342202, 0.05862090283292934]",0.0014293564900603269,0.0009512173020771549,0.0004781391879831719,0.00018242207161035093,0.0002704027387813974,0.00022641240519587414
2019-08-11,"[0.11496345347793392, 0.30908740081697167, 0.13448089855581172, 0.07629709871646886, 0.2706303066461927, 0.045580928020313854, 0.04895991376630724]",0.0004894136466551485,0.0002920308266013629,0.00019738282005378563,0.00017246332854515918,0.00014218436357472136,0.00015732384605994027
2019-08-12,"[0.1114107248970664, 0.33047933820960773, 0.12713045059546685, 0.07160748975481436, 0.26103955183766203, 0.042480119941331725, 0.05585232476405091]",0.0007428062206511133,0.0004790349440245123,0.000263771276626601,0.0003522358969040108,0.00023415991540093,0.0002931979061524704
2019-08-13,"[0.11124184993784726, 0.32183817398929154, 0.13295097279716603, 0.07206035291507948, 0.26838756151300436, 0.04560880947391306, 0.047912279373698484]",0.0004694663190337714,0.00037025871240650254,9.920760662726884e-05,0.00039694958252523585,0.00018686128986483965,0.00029190543619503774
2019-08-14,"[0.1061543908737336, 0.3249784664472751, 0.13320458613383496, 0.07173633171234504, 0.27540784675965907, 0.041426484502913384, 0.04709189357023888]",0.00025551134922005146,0.00045407725860050597,-0.0001985659093804545,0.00010799199570935198,0.00033780145338481747,0.00022289672454708473
2019-08-15,"[0.09504166135459674, 0.32636593317514423, 0.13904125920091162, 0.06966869093346428, 0.2801875821096468, 0.0420833976268634, 0.04761147559937291]",0.0004934456085095314,0.0008236689122377099,-0.0003302233037281785,0.0002454969288821768,0.0004537641875661596,0.0003496305582241682
2019-08-16,"[0.1038605445038089, 0.3180402922162213, 0.13834653741690148, 0.07156056407722648, 0.2880139298140568, 0.03809585326317825, 0.042082278708606875]",0.000350358575543908,0.0006612656151929044,-0.0003109070396489964,0.00013185503362195543,0.0002680274628813767,0.00019994124825166605
2019-08-17,"[0.11480434763854616, 0.29799999647698244, 0.13842726443422074, 0.08270053388621221, 0.27461750304684557, 0.05053845484333839, 0.040911899673854384]",0.0011188836309426657,0.0013870241079403354,-0.0002681404769976697,0.00020344318603053872,0.0008722424197517541,0.0005378428028911464
2019-08-18,"[0.11074211669278497, 0.30184292644660843, 0.1412638306272886, 0.07646480115295078, 0.2831239968831595, 0.04541702015721037, 0.0411453080399973]",0.00045091719728417067,0.00147254093200483,-0.0010216237347206592,0.0002425469608897649,0.0002870373692183745,0.0002647921650540697
2019-08-19,"[0.09397717089343319, 0.33729103660334137, 0.13957109806015303, 0.06829750428704356, 0.2704771922982261, 0.04352206490534571, 0.04686393295245687]",0.001139706905684167,0.0008952872984183984,0.00024441960726576866,0.0004636897867197081,0.0007010929987425361,0.0005823913927311221
2019-08-20,"[0.09257566007547888, 0.335602757922214, 0.13822697586589314, 0.07148156683905349, 0.2759373703006388, 0.035686508950337134, 0.05048916004638475]",0.0013257329856483258,0.0008126215410934482,0.0005131114445548776,0.0008174920994897716,0.0005580810694690381,0.0006877865844794049
2019-08-21,"[0.08778877475303888, 0.3063719774820724, 0.12865105647093653, 0.06833104540395564, 0.32522522322006914, 0.03884149620194592, 0.04479042646798148]",0.001767569256707466,0.00226933925149745,-0.0005017699947899841,0.00012089988572838184,0.0009470040542996176,0.0005339519700139997
2019-08-22,"[0.09347127816849055, 0.3370494023356739, 0.13532093073489848, 0.06399111007627549, 0.2919980868008899, 0.034492567417826414, 0.043676624465945335]",0.0006354275895822351,0.0014486070061517815,-0.0008131794165695465,0.00027187168165361975,0.000510305186213585,0.00039108843393360237
2019-08-23,"[0.09573168567496629, 0.3562361846941504, 0.12454842405346057, 0.06686558633612506, 0.2672744151055516, 0.040041581760814134, 0.049302122374931805]",0.001245581027861433,0.0011534504144285103,9.213061343292268e-05,0.000909128217187808,0.0006802685405707399,0.000794698378879274
2019-08-24,"[0.12336360027849029, 0.31620318923025376, 0.1370304337027246, 0.067228499098677, 0.2643809361545122, 0.04223164784073867, 0.04956169369460346]",0.0022574647877013237,0.0011270094406175052,0.0011304553470838185,0.0007291150567966014,0.0005138865411878433,0.0006215007989922223
2019-08-25,"[0.10970677100026067, 0.3153816874925888, 0.14499655756542815, 0.07091547447357857, 0.2642045102096002, 0.05024927753209701, 0.044545721726446566]",0.0013055770540036891,0.0011652873551600592,0.00014028969884362992,0.0005565589034619908,0.00028559496301435193,0.00042107693323817136
2019-08-26,"[0.10138352684943541, 0.35023460392013184, 0.1300442349780172, 0.0704619597560893, 0.255265880389287, 0.04199458625622402, 0.05061520785081526]",0.0007781084157779325,0.0003550113687828613,0.0004230970469950712,0.00041492243702147204,0.0002074724193283975,0.0003111974281749348
2019-08-27,"[0.08873954136917532, 0.3390037689109039, 0.13838005821094856, 0.06631419392249246, 0.2736209060440956, 0.03865577070945613, 0.05528576083292811]",0.0013103305924587777,0.0005197775345463556,0.0007905530579124222,0.0005121143960844889,0.0001437218128380462,0.00032791810446126756
2019-08-28,"[0.10238991433264807, 0.3292865624338071, 0.12977284572581702, 0.0698244728957358, 0.2751658195439688, 0.04026676674521192, 0.05329361832281132]",0.000548141034206049,0.0014465716186334847,-0.0008984305844274357,0.00023364143250249398,0.00150006015067415,0.000866850791588322
2019-08-29,"[0.09719625493332405, 0.34886468611244287, 0.13581671424133138, 0.07117063146060158, 0.25870888302962547, 0.04081389352610807, 0.0474289366965666]",0.00032221464238141675,0.002532510649176153,-0.0022102960067947363,0.00016390343764552753,0.002156358570042886,0.0011601310038442066
2019-08-30,"[0.10120937030498445, 0.3481113115472218, 0.12611312413073186, 0.07305768903038598, 0.2632441564113359, 0.041624057440106596, 0.0466402911352334]",0.00039880033774354124,0.002336105651021047,-0.001937305313277506,0.00024368643756079775,0.0017519063567535869,0.0009977963971571923
2019-08-31,"[0.09751373322815034, 0.27390845874054237, 0.11969392461891303, 0.07775959955399933, 0.32974709315276973, 0.05615888984225434, 0.0452183008633708]",0.004552662063965324,0.0036428468016316703,0.000909815262333654,0.0007426292632992645,0.001859056082071475,0.0013008426726853698
2019-09-01,"[0.10898812768259457, 0.29925007321984026, 0.12698287834032598, 0.07427412398748233, 0.2993674930118657, 0.04732010172857646, 0.04381720202931483]",0.0016245360720966815,0.0022604712943945665,-0.000635935222297885,0.0004240523755576139,0.0005411763747301092,0.00048261437514386153
2019-09-02,"[0.08621640755148746, 0.3524972837858424, 0.13233121303948325, 0.06660227328579334, 0.2636690842337942, 0.04439123781926645, 0.05429250028433286]",0.002919286532108021,0.0011278197550712132,0.0017914667770368077,0.001974581442596787,0.00023588530777513895,0.001105233375185963
2019-09-03,"[0.07925198295893418, 0.34640975971806665, 0.13101822944950473, 0.06666736380668002, 0.29675111985680913, 0.0364355427317972, 0.04346600147820817]",0.0026764266220186636,0.0014584366041974712,0.0012179900178211924,0.0013785269313470142,0.0007342500835525757,0.001056388507449795
2019-09-04,"[0.10428286927621111, 0.34344656396652146, 0.12815425708993464, 0.07474288746589436, 0.26464975008742814, 0.03944442078259678, 0.04527925133141353]",0.0012862017712280606,0.0016322192876422447,-0.0003460175164141841,0.0002943911899083215,0.0017297272204069671,0.0010120592051576444
2019-09-05,"[0.11594799698881807, 0.32898150716670976, 0.12626036174958757, 0.06708347081147811, 0.2707664294254812, 0.04148260420084651, 0.049477629657078574]",0.0014008705747614921,0.002189220374560503,-0.0007883497997990107,0.0007884754199089896,0.000979786566646984,0.0008841309932779868
2019-09-06,"[0.09627577935886776, 0.34050173555478125, 0.1298202507870831, 0.06998249651266192, 0.28415209043928713, 0.03392660370480021, 0.045341043642518564]",0.0005998494363592912,0.0025684421271643157,-0.0019685926908050246,0.0001861702495067357,0.0017026287107569922,0.0009443994801318639
2019-09-07,"[0.12320750225404807, 0.26264295003911253, 0.13605454719145696, 0.08715649670935566, 0.3038753504986862, 0.040156314396013734, 0.04690683891132695]",0.003800329393135321,0.003639166921866426,0.00016116247126889485,0.0004506069919326401,0.002411355588443462,0.0014309812901880511
2019-09-08,"[0.12496758083717736, 0.2766672879229179, 0.13305890370219253, 0.07813221180317453, 0.3092270328629251, 0.040846997212710456, 0.03709998565890211]",0.002139917086826626,0.004178839062930063,-0.002038921976103437,0.0011855960776129717,0.0009236405016041072,0.0010546182896085394
2019-09-09,"[0.09431799226076477, 0.3344032555229124, 0.12892471417541154, 0.06721891905034967, 0.28531214168759567, 0.03970003366153808, 0.05012294364142795]",0.0025306916019005297,0.0002654606247159867,0.002265230977184543,0.0016608329128227736,0.00011726000706696569,0.0008890464599448696
2019-09-10,"[0.09219461573540005, 0.3590455345766327, 0.1295440707266393, 0.06365305199396845, 0.2708150033625369, 0.03533263121090668, 0.04941509239391597]",0.00409520057907089,0.0005169589995189524,0.003578241579551938,0.0026337716330531885,0.00019892819406094664,0.0014163499135570676
2019-09-11,"[0.09719178407406394, 0.3288974587613006, 0.14047210820168154, 0.06707870880395395, 0.27410621472568936, 0.03759476119720915, 0.0546589642361016]",0.0015057843756856946,0.0006100888199682706,0.000895695555717424,0.0015335897384499916,0.00041495690526770115,0.0009742733218588463
2019-09-12,"[0.09480528346446024, 0.33922479202831923, 0.13079336627631286, 0.06477129031773322, 0.2827852175797318, 0.03486390058814653, 0.052756149745295994]",0.00019335653833969736,0.0010980375854340702,-0.0009046810470943728,5.256360434467505e-05,0.0005953243443872421,0.00032394397436595856
2019-09-13,"[0.10251957899076927, 0.3275447710282437, 0.12816818804224336, 0.0678367187620554, 0.2904234418030335, 0.0362242296378898, 0.04728307173576498]",0.0004710576815676628,0.0009472195550294799,-0.00047616187346181705,0.00019004366823315117,8.491409739238042e-05,0.0001374788828127658
2019-09-14,"[0.11379092770603588, 0.3284127968102283, 0.13991011967798234, 0.07614358397243479, 0.2656973708700135, 0.03727314732651866, 0.03877205363678656]",0.0011799702316705187,0.0013511876880079883,-0.00017121745633746953,0.00023971893698752198,0.0007835967029846512,0.0005116578199860866
2019-09-15,"[0.10579901600738584, 0.3092423475717126, 0.1424871448986755, 0.07847669550797301, 0.2776908982133597, 0.044420008253732025, 0.04188388954716138]",0.0009791618719636708,0.0024413297699338657,-0.0014621678979701948,0.00044537940249506417,0.0005157955678739972,0.00048058748518453067
2019-09-16,"[0.09540299209884273, 0.3655279194333435, 0.13319754697438058, 0.06674400111415732, 0.26030421682614385, 0.03544685546571419, 0.04337646808741774]",0.0014262510525546689,0.0007596407115132894,0.0006666103410413795,0.00042589035569455243,0.0003474007669309365,0.00038664556131274446
2019-09-17,"[0.085315706497085, 0.3807579383718816, 0.13014488653520812, 0.07043920300062365, 0.24980231508819478, 0.03831370909818198, 0.045226241408824926]",0.0019648195061278354,0.0012433620933688671,0.0007214574127589683,0.0011902373001223142,0.00038861693213933885,0.0007894271161308265
2019-09-18,"[0.08557081658614077, 0.3492314204715336, 0.1273839899263702, 0.0700760286681892, 0.2771933561870689, 0.03582821698101659, 0.05471617117968091]",0.0012742925499608343,0.001178873322558177,9.541922740265727e-05,0.0006119801787715086,0.0007900263233828932,0.0007010032510772009
2019-09-19,"[0.08486944918427759, 0.33021654946836365, 0.14481586440644917, 0.065111712293621, 0.28493423736715107, 0.04019450255745243, 0.049857684722685015]",0.001197069914437531,0.0013223645063472915,-0.00012529459190976054,0.0004850391013504115,0.00030589672794348305,0.0003954679146469473
2019-09-20,"[0.10276520293471994, 0.3461260705905567, 0.12777420117784155, 0.06934493534830143, 0.26363353969091435, 0.04095648460620393, 0.04939956565146199]",0.0008842847927561112,0.0012191041009469584,-0.00033481930819084717,0.00017633056896952182,0.0006616194515325703,0.0004189750102510461
2019-09-21,"[0.10146148960726994, 0.29652086919119947, 0.14540510905539522, 0.07630998324683437, 0.29607611294593755, 0.04030123039528715, 0.04392520555807637]",0.001789594466542408,0.0008971444655191165,0.0008924500010232915,0.000455029956461111,0.00038364091871731396,0.0004193354375892125
2019-09-22,"[0.10925729372419202, 0.30069864487606385, 0.1394071168937445, 0.07742007140364336, 0.27877859098721586, 0.04972120814835805, 0.044717073966782296]",0.001232782091718247,0.0015549441587097538,-0.00032216206699150693,0.0005365197054055836,0.0005147065159607871,0.0005256131106831854
2019-09-23,"[0.09711685297106752, 0.32927993820475826, 0.13211172532537796, 0.07220500696428708, 0.2805222226329689, 0.04096367281689405, 0.04780058108464612]",0.0006462877499605726,0.00028133437639785754,0.0003649533735627151,0.0002349922368895977,6.878776634153868e-05,0.0001518900016155682
2019-09-24,"[0.08691636257773717, 0.3350944557937516, 0.12971823044503225, 0.07414730452561291, 0.28664866393279426, 0.03514133651894721, 0.052333646206124615]",0.0012572016814859036,0.00022957703225461786,0.0010276246492312857,0.0006899947617950154,5.793566163966995e-05,0.0003739652117173427
2019-09-25,"[0.09397888845917603, 0.34003987663268326, 0.13381086711364026, 0.0685521239913032, 0.27063727863918957, 0.037420303608396516, 0.05556066155561116]",0.0008110202997584039,0.0005582083955035557,0.0002528119042548482,0.0007095979298150258,0.0006019609668905385,0.0006557794483527822
2019-09-26,"[0.09476183400667217, 0.3379239001467847, 0.13189000011214638, 0.07510362498662901, 0.27526988752927045, 0.035119316581970754, 0.04993143663652662]",0.00017840788561962917,0.0008401314928262199,-0.0006617236072065907,9.195560799952411e-06,0.0005839369605546641,0.00029656626067730825
2019-09-27,"[0.09435217975466074, 0.3406961480073236, 0.13411327852448565, 0.07275877806783419, 0.2711728667892895, 0.03508577980339352, 0.05182096905301283]",0.00011138320324291389,0.0009240062886058396,-0.0008126230853629258,7.771530811466053e-05,0.0005215738747957466,0.00029964459145520356
2019-09-28,"[0.1099265395031234, 0.30874247329310184, 0.13979962053637704, 0.07710419058846102, 0.2760988637841474, 0.04492712657701087, 0.04340118571777837]",0.0012500473642624206,0.0015466703246383624,-0.0002966229603759418,0.0001294657399348719,0.0007160020522186765,0.0004227338960767742
2019-09-29,"[0.11505213293750807, 0.3243074861854535, 0.14028547394064755, 0.06812337140166498, 0.25586636390699924, 0.048010589669719966, 0.04835458195800664]",0.0010924757135985985,0.002065489402879431,-0.0009730136892808325,0.0003852590258319054,0.0005668339710707687,0.00047604649845133705
2019-09-30,"[0.09221852674508646, 0.35077171593481016, 0.13589273397391374, 0.0668309120517325, 0.2620434319262279, 0.036997101345576607, 0.05524557802265267]",0.0011616105197548086,0.00034785287847845437,0.0008137576412763543,0.0007176216479263826,8.429421728824617e-05,0.00040095793260731436
2019-10-01,"[0.08859098519078268, 0.3579505452272192, 0.133325216497881, 0.06432902915710051, 0.27283919810772056, 0.03485049664942428, 0.04811452916987186]",0.0014841974600549286,0.00048616135447492195,0.0009980361055800066,0.0008773729944483416,0.00033170773262138374,0.0006045403635348627
2019-10-02,"[0.08497266109335815, 0.3728145529815291, 0.13213515818474508, 0.061758004179534386, 0.2605880935801175, 0.03413130263418518, 0.053600227346530624]",0.0011274800440498054,0.0018583959218132261,-0.0007309158777634207,0.0011732851395074946,0.0011073183058576414,0.0011403017226825681
2019-10-03,"[0.08959095695114586, 0.34824084868988125, 0.14206465816946973, 0.07109880629324478, 0.2698236605085162, 0.035503974088093346, 0.04367709529964881]",0.0004989954679730852,0.0015311482440939926,-0.0010321527761209073,0.0002253605133069176,0.000504132839567993,0.0003647466764374553
2019-10-04,"[0.10838400373114654, 0.3405982059914754, 0.1327606451628207, 0.07380155986302343, 0.255739803622139, 0.03712855722979889, 0.05158722439959617]",0.00105909947216636,0.0008305303672278474,0.0002285691049385126,0.00024320295303769242,0.00013582786826176092,0.00018951541064972667
2019-10-05,"[0.11682349544539888, 0.31172051447996135, 0.1432277653532364, 0.0731131878297382, 0.261471697059942, 0.044687344117271974, 0.048955995714451084]",0.0019594812787303915,0.0011958071327609742,0.0007636741459694173,0.0011004449463074778,0.0005985434870776837,0.0008494942166925808
2019-10-06,"[0.11346668580052462, 0.31517301419371213, 0.1300973944261392, 0.07741114123422652, 0.26853861588065797, 0.0505595784604504, 0.044753570004289187]",0.00112219817366579,0.0022963760464888385,-0.0011741778728230486,0.000662725811980221,0.0008487093350057302,0.0007557175734929756
2019-10-07,"[0.09364348067854524, 0.3428538225357519, 0.12728404524393278, 0.06809070063583876, 0.26382003782900515, 0.047351248150978055, 0.056956664925948]",0.0011849547593261098,0.0009813836935545172,0.00020357106577159265,0.00030197406444060866,0.000538402636439847,0.00042018835044022783
2019-10-08,"[0.0926898000118168, 0.34421516742670305, 0.13347916364532042, 0.06822011821424817, 0.26885178100208174, 0.03465474548946576, 0.05788922421036395]",0.0014906990215763241,0.000841881669613206,0.0006488173519631181,0.0006887326176310139,0.00040988575622767897,0.0005493091869293465
2019-10-09,"[0.0852545731088708, 0.3147807901231705, 0.13554016019386006, 0.06413008162002602, 0.30268900883342975, 0.03454601726210585, 0.06305936885853705]",0.002044154687791719,0.0029779495236828425,-0.0009337948358911236,0.001001333253096089,0.001102489969352198,0.0010519116112241436
2019-10-10,"[0.10165444339494543, 0.34734826326562196, 0.1249296867987718, 0.06321517240763096, 0.27400084856441936, 0.03525793285212818, 0.05359365271648243]",0.000786664141456458,0.0021855383358628344,-0.0013988741944063765,0.00047470160911652676,0.001042132061159702,0.0007584168351381143
2019-10-11,"[0.11947842000650544, 0.35279644427526263, 0.12465121480462582, 0.06467680749862391, 0.24756695403242532, 0.03694494162352422, 0.053885217759032704]",0.001880839394969494,0.0028380381134838623,-0.0009571987185143683,0.0012875305934777785,0.0006611657026350185,0.0009743481480563985
2019-10-12,"[0.12349449950296953, 0.29021623008449476, 0.13892233245098773, 0.08160017970886212, 0.26445800394572794, 0.04704555931869738, 0.05426319498826063]",0.0031851487780842247,0.0012803376435988575,0.0019048111344853672,0.00048585176929483983,0.00023829694925103122,0.0003620743592729355
2019-10-13,"[0.11283190639094753, 0.2792777121595075, 0.13691469556862482, 0.07290671529898472, 0.29452844807010886, 0.03938032961451137, 0.06416019289731523]",0.0025289648679182016,0.0007709559907264435,0.0017580088771917582,0.0010924140520333241,0.0001438329476459873,0.0006181234998396557
2019-10-14,"[0.09837607772252396, 0.31299894072148704, 0.13786611234870375, 0.0754078945609277, 0.28377753176281184, 0.03500467058640759, 0.05656877229713812]",0.0015713254364980863,0.0002488768250821875,0.0013224486114158988,0.00047167336088414893,0.0001211743405260174,0.0002964238507050832
2019-10-15,"[0.09974611509048724, 0.3074831751527878, 0.1389102938808432, 0.07283967045653147, 0.27958390973022873, 0.04148695144491843, 0.05994988424420305]",0.0006775231440814427,0.0002585706971989493,0.0004189524468824934,0.00038734398028254764,0.00014843577750007616,0.0002678898788913119
2019-10-16,"[0.09917014091829231, 0.30546395516408903, 0.1378720007670346, 0.07087955598390265, 0.2912602529771542, 0.038868556324838995, 0.05648553786468822]",0.00029976299303141103,0.0006022859810108323,-0.00030252298797942126,0.00024706698744130325,0.000629164438217741,0.0004381157128295222
2019-10-17,"[0.10037190521400836, 0.29645866511045843, 0.13168886587161058, 0.07739682840261607, 0.3013357767535958, 0.040174101048423776, 0.05257385759928695]",0.0003685685473938983,0.0008920706500070023,-0.0005235021026131041,0.00010270311917681824,0.0005048404790917993,0.0003037717991343088
2019-10-18,"[0.10373141448288738, 0.30370840361811274, 0.13867951901005499, 0.07511947102674352, 0.287324047045273, 0.038354820618992265, 0.05308232419793619]",0.00015730187916035006,0.0009348590294960507,-0.0007775571503357006,4.624267354285428e-05,0.0001017138981015695,7.397828582221189e-05
2019-10-19,"[0.12450996879823935, 0.29273766190228473, 0.1356673396096217, 0.08125716955614933, 0.27631797071516684, 0.04451793630498937, 0.0449919531135488]",0.0011946522924051997,0.002335233316348165,-0.0011405810239429653,0.0002297323247205103,0.0013849034815335383,0.0008073179031270243
2019-10-20,"[0.11471210802380663, 0.2980928926393545, 0.1394357789798664, 0.07695371483562082, 0.2699712931231057, 0.05406221481890312, 0.04677199757934283]",0.0009336086895326279,0.003030740749821825,-0.002097132060289197,0.00038331131407526276,0.0005194042286054786,0.0004513577713403707
2019-10-21,"[0.08547686396297047, 0.3242296641726462, 0.13017182473458183, 0.07510041629711121, 0.28422771809782676, 0.04026571339059466, 0.060527799344268766]",0.0020852028125839498,0.0010458419647683783,0.0010393608478155715,0.0009218288049452361,0.0002710900809962944,0.0005964594429707652
2019-10-22,"[0.07692848906115816, 0.3160691447091591, 0.1357819389077123, 0.07334546419230378, 0.30876902642734927, 0.04565458269311004, 0.04345135400920734]",0.0025788932468609545,0.0010972280143871967,0.0014816652324737578,0.0010078204656777208,0.000692112601611273,0.0008499665336444968
2019-10-23,"[0.07711243095895065, 0.31105915501222414, 0.14339114725916433, 0.07262375950398664, 0.313779033648183, 0.035834954679631534, 0.046199518937859826]",0.0017903956087457892,0.0017760193039392548,1.4376304806534368e-05,0.0014114111637369578,0.000796771621579119,0.0011040913926580384
2019-10-24,"[0.08047990453308031, 0.33775872489536635, 0.1384004674869502, 0.0654576250141819, 0.29183586947432244, 0.03576363722633327, 0.05030377136976546]",0.0007259057691072482,0.0025866980486909663,-0.0018607922795837182,9.789126235282181e-05,0.0012729409736455563,0.0006854161179991891
2019-10-25,"[0.09728303886764283, 0.3473042006567755, 0.1302331403786814, 0.06847451828274057, 0.26709313621399877, 0.039255517451540205, 0.050356448148620704]",0.001718939952847994,0.0019607959656025805,-0.0002418560127545866,0.0006411301794686158,0.001124690678444958,0.000882910428956787
2019-10-26,"[0.11071801257592921, 0.28336133276787856, 0.1367742341691956, 0.08049428163418611, 0.2972163574125457, 0.0456370302546367, 0.045798751185628137]",0.00274365928158856,0.002512217163347923,0.000231442118240637,0.0003143494291626305,0.002471778555459939,0.0013930639923112847
2019-10-27,"[0.11403269172916806, 0.284190925305123, 0.13302323951516987, 0.08339563525195084, 0.28762097249188434, 0.04990325016555181, 0.04783328554115221]",0.002244786464439767,0.0038125918830836957,-0.0015678054186439288,0.0015431039954787978,0.001860159888728377,0.0017016319421035873
2019-10-28,"[0.09428672032986923, 0.32430915920370895, 0.13460417837556055, 0.07126049809565907, 0.27907764466871693, 0.04292047016495848, 0.05354132916152667]",0.0011553279471113835,0.0009698416915403253,0.00018548625557105825,0.000556975685301156,0.000553446325256164,0.00055521100527866
