date,no_Vrede/Irritation,novelty,transience,resonance,nsigma,tsigma,rsigma
2019-08-14,"[0.10029222470790553, 0.122997855841629, 0.30703217374143765, 0.12584862646471764, 0.26019899343018726, 0.039138788875597894, 0.04449133693852504]",0.00026009589872271117,0.0004252749482857765,-0.00016517904956306535,6.76342417529192e-05,0.00019492714005120413,0.00013128069090206167
2019-08-15,"[0.09029249339962461, 0.1161567213145996, 0.3100576467948472, 0.13209346090693738, 0.2661867969027087, 0.039980518525243154, 0.045232362156039325]",0.000488718097139919,0.0007527228170282114,-0.0002640047198882924,0.00022372704286324364,0.0003605340786566016,0.00029213056075992264
2019-08-16,"[0.09924305859482285, 0.11283760564485587, 0.30390069209363246, 0.1321958553640443, 0.275209257271065, 0.03640216807720202, 0.04021136295437752]",0.000378810560117868,0.0007541337416338079,-0.0003753231815159399,9.645299929312258e-05,0.00016772088381567044,0.00013208694155439652
2019-08-17,"[0.1093600710049813, 0.12620090780121582, 0.2838681761148299, 0.13186273672504106, 0.2615945323514058, 0.0481418092941094, 0.038971766708416664]",0.0009468062405005987,0.0011639309412095269,-0.00021712470070892813,0.00019303340954747407,0.0008100478260778538,0.000501540617812664
2019-08-18,"[0.10461195974288126, 0.12758731792223513, 0.2851343374418572, 0.13344413673889904, 0.267451598801835, 0.042902949900336024, 0.03886769945195637]",0.0005031644222134386,0.0016188605486014325,-0.0011156961263879938,0.000284454966164836,0.0005772187685261492,0.0004308368673454926
2019-08-19,"[0.08826409285661073, 0.1249377395112592, 0.31678637579140073, 0.13108626533618375, 0.25403429140974687, 0.04087626326262711, 0.04401497183217153]",0.0009755302061733515,0.0010841328947980037,-0.00010860268862465227,0.0002323041785528666,0.0009107864439510705,0.0005715453112519686
2019-08-20,"[0.08828399686838737, 0.11452623315257607, 0.32004473751815854, 0.1318189888629648, 0.26314534420419716, 0.03403213805709334, 0.04814856133662283]",0.001333622557318551,0.0007908229134101579,0.000542799643908393,0.0007244449628359521,0.0006331468176502539,0.000678795890243103
2019-08-21,"[0.08450789068176966, 0.10314982310565046, 0.29492209743041586, 0.12384304766668058, 0.3130707506529399, 0.03738989323161494, 0.04311649723092867]",0.0021366748101804274,0.002554496351505475,-0.0004178215413250478,0.0003230240610012652,0.0010265917812993317,0.0006748079211502985
2019-08-22,"[0.08799106827198513, 0.11886919971286536, 0.317288236055679, 0.12738708069723306, 0.27487827378022744, 0.03247027230190519, 0.041115869180104896]",0.0006696182126732123,0.001382416899801621,-0.0007127986871284087,0.0004125874712114335,0.000503396950600393,0.00045799221090591323
2019-08-23,"[0.09044702929268941, 0.11837721177050849, 0.33657095250097907, 0.11767300324126062, 0.25252012102153726, 0.03783117463054375, 0.04658050754248129]",0.0012689894039303654,0.0011406890380285123,0.00012830036590185312,0.0010140411968599747,0.0006882701268425856,0.0008511556618512802
2019-08-24,"[0.1156509978539278, 0.12554469385283334, 0.2964343961794168, 0.12846339080815405, 0.24785203261578395, 0.03959135598159663, 0.04646313270828738]",0.0023696974217990215,0.0011574903002579606,0.001212207121541061,0.0009677260761379782,0.0006146289968902957,0.0007911775365141369
2019-08-25,"[0.10276037174389946, 0.12974312930627896, 0.29541239025146177, 0.13581568412922945, 0.24747564291623242, 0.04706760022176201, 0.041725181431135835]",0.001279908044632257,0.0013221274254150105,-4.221938078275344e-05,0.000562902108022725,0.0004042380729236304,0.0004835700904731777
2019-08-26,"[0.09582809888874808, 0.12139707495446427, 0.33104309251899744, 0.12291831026841439, 0.2412782903596942, 0.039693444187732026, 0.04784168882194961]",0.0007547371141603153,0.00038381409167761034,0.000370923022482705,0.0004157719163322362,0.00024857015674791954,0.00033217103654007785
2019-08-27,"[0.08458603927757884, 0.11001586161878231, 0.32313651468009, 0.13190310495711907, 0.2608139319711662, 0.036846466514091306, 0.05269808098117226]",0.0015185615837427155,0.0005672001024515363,0.0009513614812911792,0.0005842410082151731,0.00013261578870135674,0.0003584283984582649
2019-08-28,"[0.09713046103961982, 0.11760471346932208, 0.3123721299290988, 0.12310681591959162, 0.26103140225138705, 0.03819838744889116, 0.05055608994208949]",0.000595822799930292,0.00177411428096012,-0.001178291481029828,0.00028356230994678786,0.0019871110045474615,0.0011353366572471246
2019-08-29,"[0.09193791182458552, 0.12142054605457, 0.32999101428877003, 0.12846899406556603, 0.24471266400676817, 0.03860585108752829, 0.04486301867221193]",0.0003482819767417178,0.0027136307978812522,-0.0023653488211395346,0.00019303759244475516,0.002447661974252391,0.001320349783348573
2019-08-30,"[0.0960096824769232, 0.12067986706725793, 0.33022689882922884, 0.11963399206494281, 0.24971984110559328, 0.03948559828189182, 0.044244120174162196]",0.0003930859615042359,0.0025517238841911826,-0.0021586379226869465,0.0002594003483415483,0.002141642335439961,0.0012005213418907546
2019-08-31,"[0.08952869448517559, 0.15327845299250123, 0.2514791087129471, 0.10989263208563926, 0.3027453239963402, 0.051560246181431, 0.04151554154596555]",0.005360394982714012,0.004692666518585665,0.0006677284641283471,0.0005846980794485757,0.002178379725908153,0.0013815389026783642
2019-09-01,"[0.10260414554649401, 0.12849853889440763, 0.2817214931599468, 0.11954485326225378, 0.2818320350848995, 0.04454832565959516, 0.041250608392403236]",0.0017696387635621452,0.0023839806369655944,-0.0006143418734034492,0.0001844776652693361,0.0004987791523626073,0.0003416284088159717
2019-09-02,"[0.0814439747625255, 0.11826967677222609, 0.332985109213329, 0.12500613608431563, 0.24907391588046815, 0.04193400021301664, 0.051287187074118896]",0.003078231229220472,0.0010992399124567503,0.0019789913167637214,0.0023290520934335047,0.00027089960163797496,0.0012999758475357398
2019-09-03,"[0.07583438994660396, 0.1069155819148232, 0.33147148902736473, 0.1253683142204243, 0.2839542848028609, 0.034864328339531805, 0.041591611748391155]",0.003452546427459613,0.001427527018867959,0.0020250194085916543,0.0021449324535540264,0.0006902899341886651,0.0014176111938713457
2019-09-04,"[0.09990092069815085, 0.11362203527558996, 0.3290149972762473, 0.12276923682222214, 0.2535292122260466, 0.037786972874226464, 0.04337662482751676]",0.0012605601519802903,0.0014703475989468757,-0.0002097874469665854,0.00039668032886303674,0.0016231996352754426,0.0010099399820692396
2019-09-05,"[0.11007488090706496, 0.11433850938742532, 0.3123176006696746, 0.11986489326080478, 0.2570512923609658, 0.039381385066647186, 0.04697143834741726]",0.001326570620075334,0.0018489630472809935,-0.0005223924272056595,0.0008235714876477953,0.0007461628592387898,0.0007848671734432926
2019-09-06,"[0.0914508547966493, 0.11659094077300777, 0.3234372651521851, 0.12331422278224968, 0.2699116198900352, 0.03222634944959678, 0.043068747156276135]",0.0005903947559203447,0.0023528232173306404,-0.0017624284614102957,0.00018203698821023947,0.0015308223021298416,0.0008564296451700406
2019-09-07,"[0.12060825742252607, 0.10641428308200884, 0.2571021078181801, 0.13318427490995843, 0.29746464969101927, 0.03930915743935705, 0.04591726963695027]",0.0032872337959836515,0.0030446427503471583,0.00024259104563649318,0.0005957688076456564,0.002104763545235086,0.0013502661764403714
2019-09-08,"[0.1210702327056001, 0.10688238587089022, 0.26803890022083193, 0.128909212508209, 0.299583208515139, 0.03957310707895715, 0.03594295310037274]",0.0019635875893471008,0.0038562613362123324,-0.0018926737468652317,0.00117802002251568,0.0009306664266613519,0.0010543432245885159
2019-09-09,"[0.08973460131417736, 0.11254749591140653, 0.31815290055738726, 0.12265960660071644, 0.2714473736214249, 0.03777080711099367, 0.047687214883893755]",0.002171719937885012,0.0003101583615715535,0.0018615615763134586,0.0013932211746317646,0.00015423221904159267,0.0007737266968366786
2019-09-10,"[0.08632421848024624, 0.12327398006662234, 0.3361836797509329, 0.12129548537109434, 0.25357113679058185, 0.033082862288682874, 0.046268637251839474]",0.0037311160121564074,0.0006735247572603222,0.0030575912548960853,0.002289643051594252,0.0002753958987946226,0.0012825194751944374
2019-09-11,"[0.09313700611191308, 0.10599957776423974, 0.3151760708857938, 0.13461170329133437, 0.2626706818836196, 0.03602633223331027, 0.052378627829789255]",0.0015077662547095915,0.0007463239236144946,0.000761442331095097,0.00130078490097019,0.0005113697876821869,0.0009060773443261885
2019-09-12,"[0.08957380076883663, 0.11637846485866796, 0.3205059130315813, 0.12357601290345581, 0.2671807499985436, 0.03294006379378471, 0.04984499464513002]",0.00024510667745898776,0.0009133545974469541,-0.0006682479199879663,8.867154608131723e-05,0.0004584847583010546,0.0002735781521911859
2019-09-13,"[0.09779848655379066, 0.11076343637448219, 0.3124611240166561, 0.12226596069031509, 0.2770492558366528, 0.03455608060467716, 0.04510565592342598]",0.0005155407347792277,0.000993458085944417,-0.0004779173511651893,0.00023784367559118405,0.00012107229044006891,0.00017945798301562647
2019-09-14,"[0.10765095345421362, 0.12599338062269227, 0.3106921739360307, 0.13236079610966225, 0.2513607708544727, 0.03526194863535039, 0.03667997638757794]",0.0012431067120007733,0.0012193866223512847,2.372008964948865e-05,0.0001926970987493837,0.0007337008962573715,0.0004631989975033776
2019-09-15,"[0.10063143162722493, 0.12348703316475064, 0.2941378977828383, 0.1355275873135585, 0.2641275287013027, 0.04225038371958154, 0.039838137690743486]",0.0008362113181341518,0.002168521043886731,-0.0013323097257525794,0.00030615581903969854,0.0005223769391232673,0.00041426637908148294
2019-09-16,"[0.08984337167198786, 0.12112960266337257, 0.3442267375441852, 0.12543544447974916, 0.24513495840745905, 0.03338118585326869, 0.04084869937997747]",0.001270438044946961,0.0007689040880613952,0.0005015339568855657,0.00029640737013407725,0.00041911534764950414,0.0003577613588917907
2019-09-17,"[0.08055206486687866, 0.12234165674805067, 0.35949814412377545, 0.12287818706201342, 0.2358544881717441, 0.036174445565576155, 0.04270101346196145]",0.0018013172625153727,0.0012448114157615606,0.0005565058467538121,0.0010970311269549453,0.0004469865835357065,0.0007720088552453259
2019-09-18,"[0.08112258657571564, 0.11841629094122473, 0.3310773143510075, 0.12076218462587077, 0.26278400665795054, 0.03396575783485958, 0.05187185901337122]",0.0011792395699290919,0.0011454414801089971,3.379808982009475e-05,0.0005405448629228502,0.0006950677301649417,0.0006178062965438959
2019-09-19,"[0.08091663821779874, 0.10865431462693513, 0.3148366499804197, 0.13807103758775488, 0.27166337029996135, 0.03832243584760163, 0.047535553439528484]",0.0012803950413694928,0.0013644352206210316,-8.404017925153881e-05,0.0005029384349643761,0.00022404148545253477,0.00036348996020845543
2019-09-20,"[0.09654201765756384, 0.1257029118914924, 0.3251656033796143, 0.12003653799164185, 0.24766859906980512, 0.03847626966255897, 0.04640806034732348]",0.0009646588342635839,0.001136618926891373,-0.0001719600926277891,0.00025819921259831826,0.0005284726685056208,0.0003933359405519695
2019-09-21,"[0.09641850380546248, 0.12222056131727241, 0.2817827597956157, 0.138177973880119, 0.28136010946895207, 0.038298120314157, 0.041741971418421266]",0.0016557698944123969,0.0008680737357432267,0.0007876961586691702,0.0004077950042981386,0.0003614319237735863,0.00038461346403586243
2019-09-22,"[0.10376244914913267, 0.1238191093342694, 0.285575697371104, 0.13239595622998146, 0.26475806223244214, 0.0472205942163574, 0.04246813146671289]",0.0011358083759054544,0.0014790103071939883,-0.00034320193128853393,0.0004990445836172296,0.0004545083514864214,0.0004767764675518255
2019-09-23,"[0.09269087875618075, 0.11448805661273986, 0.31427343344900854, 0.12609090533496367, 0.26773778732547254, 0.0390968067263233, 0.04562213179531138]",0.0006926740090218721,0.0002740360041902821,0.00041863800483159003,0.00018562397058922097,6.4013919495165e-05,0.00012481894504219298
2019-09-24,"[0.08266543030013937, 0.11942919381283336, 0.3187055527617856, 0.12337393120795281, 0.27262916263633397, 0.03342263319018432, 0.04977409609077059]",0.00120475734264542,0.00020382387268959325,0.0010009334699558267,0.0006470656775172343,3.93131780487177e-05,0.000343189427782976
2019-09-25,"[0.08923276579171958, 0.11559211297563116, 0.3228671797346291, 0.12705314950309493, 0.2569695523671753, 0.03553050310010404, 0.05275473652764586]",0.000730829184469167,0.0005034179130433651,0.00022741127142580193,0.0006608669042471645,0.0005833046355223881,0.0006220857698847762
2019-09-26,"[0.09019394350338793, 0.1196872425604311, 0.3216346483557674, 0.12553238699389446, 0.2620008038494786, 0.03342642835984831, 0.04752454637719215]",0.00015652737803969102,0.0008185500547713999,-0.0006620226767317088,3.1329635145813044e-05,0.0005753509117670905,0.0003033402734564518
2019-09-27,"[0.0896114543160758, 0.11934801490315242, 0.32357786944835437, 0.12737475660791434, 0.2575477856180356, 0.033322894735141335, 0.04921722437132618]",9.659291769068527e-05,0.0008920334665445117,-0.0007954405488538264,7.736399674597841e-05,0.0005516514068467384,0.0003145077017963584
2019-09-28,"[0.1041336269299552, 0.12573898580924958, 0.2924723517783621, 0.1324324553077626, 0.26154899633009915, 0.04255955530986577, 0.041114028534705374]",0.001200624881426704,0.0012746003750629294,-7.397549363622542e-05,0.00010474260925336822,0.0006220916522354237,0.000363417130744396
2019-09-29,"[0.10735896886781646, 0.1304349480189541, 0.3026220933417667, 0.13090503795858668, 0.23875740758264202, 0.044800276796925026, 0.045121267433308944]",0.001039403342500182,0.0022567835572662644,-0.0012173802147660824,0.0004521947004071538,0.0008516319646521427,0.0006519133325296483
2019-09-30,"[0.0868642608999474, 0.1210112980510914, 0.33040568879948023, 0.1280027161022298, 0.24682902494069903, 0.034849026299318894, 0.05203798490723332]",0.0010528458382933089,0.00042620056637801616,0.0006266452719152927,0.0006677971262731509,0.00017601406701123692,0.0004219055966421939
2019-10-01,"[0.08314226525661184, 0.12187674758101892, 0.3359350741606462, 0.12512515231194588, 0.2560584345305773, 0.03270704384324385, 0.045155282315956065]",0.0013174315220392506,0.0005213193606741323,0.0007961121613651183,0.0007767242007559494,0.0002568365890597119,0.0005167803949078307
2019-10-02,"[0.08117949594636495, 0.10364096738438697, 0.35617217470991436, 0.1262366671845852, 0.24895548537918677, 0.03260768708645947, 0.051207522309102256]",0.001572745171709836,0.0018956944816905952,-0.00032294930998075927,0.0013079074215877262,0.0011558855800597233,0.0012318965008237246
2019-10-03,"[0.08504109100988749, 0.1182729413607524, 0.3305554791980362, 0.1348499216418283, 0.25612069845886637, 0.033700909046932744, 0.041458959283696514]",0.000476444977279545,0.001536131854671755,-0.00105968687739221,0.0002888955982589814,0.0005608072063457072,0.0004248514023023443
2019-10-04,"[0.10321423764304323, 0.11797993602406483, 0.32435214573915844, 0.12642814721506102, 0.2435413710248018, 0.03535757673951408, 0.049126585614356615]",0.0009489878476282137,0.0008822979058738196,6.668994175439407e-05,0.00026073100845417274,0.0002668830888952712,0.00026380704867472193
2019-10-05,"[0.11035321116940988, 0.12444893278020337, 0.2944558338123163, 0.13529507720247633, 0.24699005358871223, 0.042212329832899416, 0.04624456161398244]",0.0019854988647831228,0.0011777960640684732,0.0008077028007146495,0.0011534843189983423,0.0005416196373949391,0.0008475519781966406
2019-10-06,"[0.10642045492164595, 0.13470350030227266, 0.29560090975501235, 0.12201840391540304, 0.2518624869002442, 0.04741985105537387, 0.04197439315004795]",0.0012650394074988826,0.0022550514333134764,-0.0009900120258145937,0.0006840407608948298,0.0006394235405197519,0.0006617321507072908
2019-10-07,"[0.08874090479366992, 0.11687953275579377, 0.3249041812983539, 0.12062026378023016, 0.2500081018988651, 0.04487223855392322, 0.05397477691916386]",0.0011786992724919863,0.0009282948806529715,0.00025040439183901476,0.00036068877893718164,0.0005126228859802747,0.0004366558324587282
2019-10-08,"[0.08789544623005989, 0.11641616998515512, 0.3264107349057578, 0.12657499152576568, 0.2549454984034022, 0.032862238546176835, 0.05489492040368243]",0.001497681902965442,0.0007928007395094755,0.0007048811634559665,0.0007324581970943834,0.0003821286101447829,0.0005572934036195832
2019-10-09,"[0.07991277421810501, 0.12276891716400488, 0.2950575586976018, 0.12704761544258686, 0.28372341258830386, 0.032381466200951205, 0.05910825568844632]",0.0018782096816076241,0.002641188205057864,-0.0007629785234502398,0.000859764485620648,0.0009414578990865511,0.0009006111923535996
2019-10-10,"[0.09518615734060872, 0.12282291835424088, 0.32524644604795155, 0.11698039384210669, 0.2565661373166296, 0.0330144657910169, 0.05018348130744567]",0.0007369986625894294,0.0018294337891734463,-0.0010924351265840168,0.0004432676111300675,0.0007932450033181735,0.0006182563072241205
2019-10-11,"[0.11280212828025181, 0.11694139629323692, 0.33308265845654833, 0.11768587433542414, 0.23373324911056162, 0.03488050849765406, 0.050874185026323175]",0.001789089435369628,0.0024360445243408187,-0.0006469550889711907,0.001221601457608972,0.0006877447994347781,0.0009546731285218751
2019-10-12,"[0.11808113397894897, 0.12185811787161543, 0.2774946389142512, 0.132832689851249, 0.25286552130987844, 0.04498332326851624, 0.05188457480554073]",0.0024826905589872502,0.0012409738967505675,0.0012417166622366827,0.00044333291605640977,0.000280222602972821,0.00036177775951461535
2019-10-13,"[0.10735654957059412, 0.11789546628138256, 0.26572529445287957, 0.1302706811566834, 0.28023596291665265, 0.037469333308240683, 0.061046712313567064]",0.002269537608047944,0.0009230655013302878,0.001346472106717656,0.001022921956333223,0.00010738444907350892,0.000565153202703366
2019-10-14,"[0.09449342492177117, 0.11189918605012898, 0.3006456710856242, 0.1324248886322083, 0.27257755658594696, 0.03362312554580239, 0.05433614717851802]",0.001471079953063997,0.0002894925094430383,0.0011815874436209588,0.00037214944936478757,8.195229449582664e-05,0.0002270508719303071
2019-10-15,"[0.09593302809553082, 0.10828308588794483, 0.29572873143054984, 0.1336000416010215, 0.26889599703082906, 0.039900991381496435, 0.05765812457262749]",0.0007218262394110955,0.00026835220378675756,0.00045347403562433794,0.00041055211162649105,0.00010868910835018232,0.00025962060998833665
2019-10-16,"[0.09606465125945814, 0.09997474435396556, 0.2958984231891951, 0.13355457146159913, 0.2821395065985117, 0.03765139661726076, 0.05471670652000956]",0.0005026647823298136,0.0006291915404247178,-0.0001265267580949042,0.00037416680604948226,0.0005266302244114825,0.0004503985152304824
2019-10-17,"[0.09668169799063535, 0.11131664770739466, 0.28555926148661, 0.12684727994135372, 0.2902570644618853, 0.038697086563490794, 0.050640961848630255]",0.00037658992858517477,0.0009262279785139683,-0.0005496380499287935,4.587204632374658e-05,0.0005587066574462293,0.0003022893518849879
2019-10-18,"[0.09976921345686038, 0.11044688460842912, 0.29210773515689914, 0.13338241460586106, 0.2763492074590181, 0.03688979181969133, 0.05105475289324086]",0.00018564103077258753,0.0009691211983954882,-0.0007834801676229006,1.3683335395499247e-05,0.00021681975996923713,0.00011525154768236819
2019-10-19,"[0.12071978242291173, 0.10922446078582501, 0.28382648548487494, 0.1315375136436497, 0.26790662327069126, 0.04316277352349119, 0.043622360868556094]",0.0011049928832462452,0.00233740049435118,-0.001232407611104935,0.00021896656379299375,0.001205192576445314,0.0007120795701191538
2019-10-20,"[0.10870192947673239, 0.12531541855307154, 0.2824747374224306, 0.13213023868463042, 0.255826529312143, 0.05122970158809005, 0.04432144496290207]",0.0011513428845107995,0.003060143305404328,-0.0019088004208935286,0.00034686509339741585,0.0006158236016678493,0.00048134434753263253
2019-10-21,"[0.08187674207371913, 0.11405541630846755, 0.3105737313621231, 0.12468923665327632, 0.27225659068375563, 0.038569798619708835, 0.05797848429894944]",0.0020416738390537704,0.0009772176996379175,0.0010644561394158529,0.0008899821981027858,0.00035046868318035375,0.0006202254406415697
2019-10-22,"[0.07307454978115212, 0.11976871204403122, 0.3002348119819929, 0.12897957798449447, 0.2933004127327328, 0.04336739375048853, 0.04127454172510798]",0.002487749570608072,0.0011126186403808789,0.0013751309302271932,0.0009635464204822986,0.0006024318650461796,0.0007829891427642391
2019-10-23,"[0.07422620013045482, 0.10733440033904221, 0.2994165636489708, 0.13802417925405636, 0.3020346403125207, 0.034493692970619126, 0.044470323344335996]",0.0019123002976306834,0.001683762745916944,0.00022853755171373938,0.001445635636048109,0.000811973159443864,0.0011288043977459865
2019-10-24,"[0.07663361968100581, 0.110121149422964, 0.32161660501142614, 0.1317860508235174, 0.2778884885652199, 0.034054426251037044, 0.04789966024482968]",0.00061382445073636,0.002246556778957736,-0.0016327323282213759,0.00014862205504668856,0.0010685314560325333,0.0006085767555396109
2019-10-25,"[0.09264105955974607, 0.1129233971545572, 0.3307321555011158, 0.12401890663478334, 0.25434846020450974, 0.037382392373912325, 0.04795362857137555]",0.0016450655422127769,0.0017150004138916442,-6.993487167886734e-05,0.0006219980547784447,0.0009728742993868115,0.0007974361770826282
2019-10-26,"[0.10629222327326603, 0.11725016694499052, 0.2720343812974264, 0.13130688582738134, 0.28533557176070007, 0.04381275726050422, 0.04396801363573146]",0.0024451554167053136,0.0021968154992918175,0.00024833991741349606,0.0001623969082019694,0.0021181139126834523,0.0011402554104427108
2019-10-27,"[0.10897523202179606, 0.1240479216447381, 0.2715867840528492, 0.12712353072297633, 0.27486470534326995, 0.047689992957008445, 0.04571183325736192]",0.0019704447331930987,0.003394875723549294,-0.0014244309903561955,0.0013170262363808906,0.0015934152963040108,0.0014552207663424506
2019-10-28,"[0.09008940270644025, 0.11260475808560834, 0.3098720407568821, 0.12861206741755601, 0.26665407630007604, 0.041009799763029486, 0.051157854970407785]",0.001030511744862928,0.0008831514672223445,0.00014736027764058362,0.0004921743681919639,0.00044975526080608683,0.00047096481449902534
2019-10-29,"[0.08148890497773813, 0.10752139029092174, 0.3597097002555525, 0.12601438057324404, 0.24320662375753987, 0.034978957226945856, 0.04708004291805794]",0.0039936729392624,0.000917226291506955,0.003076446647755445,0.0017632228161781707,0.00020166029707353192,0.0009824415566258512
2019-10-30,"[0.07992861623991619, 0.11105063587008096, 0.3337237650493901, 0.1309514622187086, 0.2663001170215797, 0.036376416091346314, 0.04166898750897814]",0.0015681748576370912,0.001342021300253033,0.00022615355738405817,0.0012777332906331073,0.0003597503953928057,0.0008187418430129565
2019-10-31,"[0.09338608965815663, 0.11800401789997973, 0.3278288282433716, 0.11467718598741228, 0.25507227257636345, 0.03893488219715752, 0.05209672343755886]",0.0008123122867307293,0.001434625714793863,-0.0006223134280631336,0.0002551750488225132,0.0005949571565874335,0.0004250661027049733
2019-11-01,"[0.10318214850873629, 0.11939264039088081, 0.33236006087787606, 0.12647932768775075, 0.23885008250470646, 0.03565958059715946, 0.044076159432890276]",0.0009804091927802054,0.0018213748281808728,-0.0008409656354006674,0.00026494853599432443,0.0004965266965836085,0.00038073761628896644
2019-11-02,"[0.10699846985268185, 0.1134362607740757, 0.29091868115969693, 0.1336030197050422, 0.2732269631448496, 0.041131766481233845, 0.04068483888241978]",0.0016731811881715412,0.0011309093989394677,0.0005422717892320736,0.00013356295571894083,0.0007095256835822021,0.00042154431965057146
2019-11-03,"[0.09844014838633473, 0.11645867633722397, 0.28076636029990887, 0.12973457750055806, 0.2864448958080438, 0.045563628213632176, 0.04259171345429846]",0.0016096579619627536,0.0018965839704155488,-0.00028692600845279517,0.0009473520837786608,0.000572528770556181,0.000759940427167421
2019-11-04,"[0.08432220859115924, 0.11479364995993381, 0.3241278678460235, 0.11454623868882781, 0.2699834997566468, 0.037707767400808494, 0.05451876775660036]",0.001813347325492191,0.0008674508699574884,0.0009458964555347026,0.00026630304880561923,0.0004796302365698742,0.00037296664268774674
2019-11-05,"[0.08645917891365484, 0.11076289051823196, 0.314948186459192, 0.1301121172218763, 0.27310289375325464, 0.03617966394782517, 0.04843506918596506]",0.0008745926712594364,0.0010203231203048848,-0.00014573044904544845,0.0003332713555868707,0.0003711907104345662,0.00035223103301071845
2019-11-06,"[0.08795426709870215, 0.11449678723828001, 0.3409061638313518, 0.12543775626177714, 0.2505007898813268, 0.035496182404361205, 0.04520805328420091]",0.0012657401710063291,0.0012982492582354318,-3.250908722910264e-05,0.0009170109347825245,0.0013389143417208117,0.001127962638251668
2019-11-07,"[0.09378369496077577, 0.1197590211119398, 0.3507106987238157, 0.12375533685254399, 0.23667784215022408, 0.03340671450110569, 0.041906691699594927]",0.0010892685722722081,0.002666029571135374,-0.001576760998863166,0.0005873759443021636,0.001527791920194256,0.0010575839322482098
2019-11-08,"[0.09816068586443819, 0.11873002803630052, 0.3275562353202057, 0.12923941415108492, 0.24196075461215358, 0.042173331383682344, 0.04217955063213478]",0.0006603741288827577,0.001676529926896577,-0.0010161557980138194,0.0002499310970135049,0.00022949209146168288,0.0002397115942375939
2019-11-09,"[0.11863362803984275, 0.1171936839886418, 0.2813342220127381, 0.1475238542062284, 0.2574789288214013, 0.03860244106104649, 0.039233241870101174]",0.002847089115408362,0.0020783993823378934,0.0007686897330704684,0.0007139000513479297,0.0007294131112615208,0.0007216565813047253
2019-11-10,"[0.11491329485199465, 0.11776305643850633, 0.27886727857247456, 0.1304849295590716, 0.2560981428483805, 0.05111361184187656, 0.05075968588769582]",0.002295783301509638,0.0023003138955273415,-4.530594017703501e-06,0.0012254672989485624,0.0006500284611169574,0.0009377478800327598
2019-11-11,"[0.09508745102206241, 0.10676105376042613, 0.30479778503430555, 0.12261643176736911, 0.2766579236945897, 0.04044552231605993, 0.05363383240518713]",0.0017198327790053003,0.0003846999385771781,0.0013351328404281222,0.0004309728748868639,0.00015071892951479452,0.0002908459022008292
2019-11-12,"[0.08777221401560095, 0.10534875015850162, 0.30955363350403414, 0.1285454757833391, 0.2774676535793789, 0.036565982681678565, 0.054746290277466796]",0.0017801469439246978,0.0002954780504485885,0.0014846688934761093,0.0011538422981096448,9.669653133312615e-05,0.0006252694147213855
2019-11-13,"[0.08598662846912838, 0.10810938719199903, 0.3027792118374089, 0.1281927657259805, 0.28767814737496167, 0.03162037402553726, 0.05563348537498423]",0.0012418953601624491,0.0009817832760251383,0.0002601120841373109,0.00130083053097076,0.0005280229715117198,0.0009144267512412399
2019-11-14,"[0.09477939356546049, 0.11121105573770067, 0.32160458324453156, 0.12209408808556894, 0.2611666953752011, 0.03229888536276721, 0.056845298628770094]",0.0005090107872454081,0.0016085515194612066,-0.0010995407322157984,8.885446496510381e-05,0.0009080861672852872,0.0004984703161251955
2019-11-15,"[0.09826722530493687, 0.11145729557313976, 0.3001285324387532, 0.12380449865458527, 0.2700836502417811, 0.03938933086536693, 0.05686946692143689]",0.00044101016552653354,0.000994681134905786,-0.0005536709693792525,0.00011698271313175689,0.0002886869784393866,0.00020283484578557175
2019-11-16,"[0.0983012741170978, 0.1307140471866916, 0.26153471383452925, 0.13408985939688353, 0.28750384195565093, 0.03762570463543371, 0.050230558873713055]",0.0019154880339890112,0.002235194987913089,-0.00031970695392407765,0.0005158413976821653,0.0011076835766722743,0.0008117624871772197
2019-11-17,"[0.1081415280557776, 0.11239228495892034, 0.2783827779264472, 0.1337862991474665, 0.28079302037366355, 0.04011494518413101, 0.04638914435359379]",0.0010670962689492065,0.0018823065135361104,-0.0008152102445869039,0.0005109646863056121,0.00014108973058702822,0.00032602720844632016
2019-11-18,"[0.09542658681912969, 0.11317336187892034, 0.3274483431382363, 0.1298514554939675, 0.2492718264358268, 0.038845957550771415, 0.04598246868314795]",0.0018175778299931663,0.00033918600268795256,0.0014783918273052138,0.0008541305110793231,6.232370116625421e-05,0.0004582271061227887
2019-11-19,"[0.09016394924037342, 0.10856659754208012, 0.33045103708475815, 0.12291961129267245, 0.2590734405514414, 0.037121394779910784, 0.051703969508763714]",0.0017785438969540966,0.00020344199925203553,0.001575101897702061,0.0011740032719707513,3.039015361781195e-05,0.0006021967127942817
2019-11-20,"[0.09390031002392302, 0.11659250943897127, 0.32387506965949514, 0.12075894944331317, 0.2516530890711491, 0.03660749046075417, 0.05661258190239423]",0.00086131084077467,0.0012964749116872872,-0.0004351640709126172,0.0008025231765852745,0.0012862252010153003,0.0010443741888002873
2019-11-21,"[0.08914251671642796, 0.11470645541698636, 0.3260591146614774, 0.11977532753707075, 0.26803414015136434, 0.03557605258483749, 0.04670639293183564]",0.00031507163682346337,0.0019188551728939497,-0.0016037835360704863,0.00010333854334644015,0.0010979286980369366,0.0006006336206916884
