date,no_Sorg/trist,novelty,transience,resonance,nsigma,tsigma,rsigma
2019-06-27,"[0.0793897891451725, 0.1415443426914461, 0.32217260710964946, 0.11711324481202527, 0.057703999874944734, 0.24801599881878494, 0.034060017547976926]",0.002163850805412934,0.0033273912937970365,-0.0011635404883841025,0.0013355444261903737,0.0013943451600201217,0.0013649447931052476
2019-06-28,"[0.10217206310780154, 0.12385248812069023, 0.32792146712070763, 0.11490208240636497, 0.06748970615174707, 0.22581750390522273, 0.03784468918746568]",0.0012984377398379263,0.001822586755399398,-0.0005241490155614716,0.00016639320567306718,0.0008900043801904786,0.0005281987929317729
2019-06-29,"[0.1111498020870753, 0.11669240277530903, 0.27653827556589106, 0.12591047847320713, 0.0730857688967289, 0.2556175360919624, 0.041005736109826184]",0.002433831288937326,0.0008756380570717415,0.0015581932318655843,0.000769349152381822,0.0004247955674228237,0.0005970723599023228
2019-06-30,"[0.11021978011276182, 0.10453299641843973, 0.27411765627919427, 0.13913460366164002, 0.07578734757755312, 0.25443885356867046, 0.041768762381740585]",0.0027144484957822763,0.0016126081062820049,0.0011018403895002714,0.001872429700391628,9.812770646702461e-05,0.0009852787034293263
2019-07-01,"[0.10265460559508499, 0.10768656227463572, 0.3193474771102254, 0.12965147855724998, 0.06396114875907245, 0.23305969315612998, 0.04363903454760161]",0.0012000991534803413,0.000530586416778661,0.0006695127367016803,0.00036527559056092983,0.00011675993952841759,0.00024101776504467372
2019-07-02,"[0.10097268638228053, 0.12185817880361445, 0.30432386221568225, 0.12276323460576731, 0.06131834815603306, 0.2432570890059079, 0.04550660083071456]",0.0009641605480633759,0.00035043552983204533,0.0006137250182313306,0.00046496059237321883,0.00012314451188873761,0.00029405255213097825
2019-07-03,"[0.09299776288398592, 0.11786766762249057, 0.3133428960262482, 0.12357536186562801, 0.06351773114679672, 0.24886781733550078, 0.03983076311934968]",0.0008197282410552003,0.0003913624193117723,0.00042836582174342796,0.0006621280100545357,0.00021568128581335336,0.0004389046479339445
2019-07-04,"[0.08821134476077244, 0.11968724398193413, 0.3159385027383009, 0.13131415056315943, 0.058628765851312964, 0.24784424566186858, 0.03837574644265164]",0.00045738244578408374,0.0009534661475937345,-0.0004960837018096508,0.0002264627246375187,0.00027655687369164877,0.0002515097991645837
2019-07-05,"[0.09868767683005795, 0.11712173360494205, 0.32469876053563, 0.12151287715836198, 0.061803076366680774, 0.23116094166501094, 0.04501493383931635]",0.0003994351774460243,0.000780618543330708,-0.00038118336588468366,0.00012908628056904024,0.00036447567952119215,0.0002467809800451162
2019-07-06,"[0.1083627029178163, 0.11690300500219863, 0.3064954415567031, 0.1285546780950242, 0.06664172788544012, 0.22780745545244463, 0.04523498909037308]",0.0006899452856090415,0.0006128321773826297,7.711310822641174e-05,0.00028719793251174105,0.00015321211322124597,0.0002202050228664935
2019-07-07,"[0.10850357945015487, 0.11794039303816055, 0.28158333941990554, 0.12965874347043232, 0.0665602793516157, 0.2524737058990738, 0.04327995937065731]",0.001021975663096886,0.0006546130120691308,0.00036736265102775523,0.0003026927432949845,0.0002203500045320644,0.00026152137391352446
2019-07-08,"[0.10640493141087012, 0.10341993787950163, 0.30092233969777044, 0.1319615466688856, 0.06390192911261584, 0.24585391243110702, 0.0475354027992494]",0.0005627019385020033,0.0005252561250806481,3.744581342135522e-05,0.00014040648417812528,0.0002464247852298231,0.00019341563470397417
2019-07-09,"[0.09619766781573162, 0.11063626818579224, 0.30130798736706593, 0.1214741439472387, 0.0668474829660134, 0.2596072520934965, 0.04392919762466163]",0.0005853978407669057,0.0011896568609948736,-0.0006042590202279678,0.00016011982136786892,0.0012143699252293236,0.0006872448732985962
2019-07-10,"[0.08632917656842591, 0.11225214929368767, 0.29813264451952437, 0.12377493630743856, 0.06713449252398197, 0.2634000002186556, 0.04897660056828597]",0.0006824135178061882,0.0025251841081144724,-0.0018427705903082841,0.0003287455061541436,0.0012875777671478802,0.0008081616366510119
2019-07-11,"[0.10273255777774604, 0.11324312013807884, 0.30345346986379057, 0.13088475582164072, 0.06953781396604806, 0.2360140434733109, 0.04413423895938487]",0.0005285580591730968,0.0010315979398557165,-0.0005030398806826197,0.00025009030762855,0.0003616916988324595,0.0003058910032305047
2019-07-12,"[0.12158660040001101, 0.11031131935779413, 0.3336649117300649, 0.11974765502432075, 0.06569452693979769, 0.20307165714437242, 0.04592332940363909]",0.0028174310101311954,0.001719090573606036,0.0010983404365251593,0.0010077960306302425,0.0005649947697538857,0.0007863954001920641
2019-07-13,"[0.12331669072724807, 0.11748298451225556, 0.28520071774673234, 0.1318528575450503, 0.07193029920145258, 0.22282879772834105, 0.04738765253891996]",0.0016419895762180643,0.0006608412475248654,0.0009811483286931988,0.0008005372103149145,0.00044236914591847676,0.0006214531781166957
2019-07-14,"[0.1217075459583808, 0.12558095543496878, 0.2915649756911297, 0.1254709836164385, 0.06890196617508913, 0.22075579895264708, 0.04601777417134591]",0.0007104937444465811,0.0011190306849091205,-0.0004085369404625395,0.0004290689915942847,0.00028445639931794865,0.0003567626954561167
2019-07-15,"[0.10370992356719873, 0.11810004428382735, 0.2836174181708825, 0.13206359734434936, 0.07330653039933603, 0.24051344182121268, 0.04868904441319345]",0.0012854129030252742,0.00041834918951416856,0.0008670637135111056,0.0008631951440505806,8.237412564105871e-05,0.00047278463484581965
2019-07-16,"[0.10071157283530578, 0.10925517757004265, 0.2904941541957861, 0.13117713977726672, 0.06509301304126244, 0.24819955888879586, 0.055069383691540304]",0.001014172073940432,0.0005488132633884048,0.0004653588105520271,0.00046474922320460067,0.0002493830207438283,0.0003570661219742145
2019-07-17,"[0.11398884735996763, 0.1104727687083812, 0.27322977683983357, 0.1461088573287785, 0.06637791530638866, 0.2444688284250116, 0.04535300603163893]",0.000827376693517431,0.00037630111261005876,0.00045107558090737223,0.00025773737874911303,0.00015852921494774976,0.0002081332968484314
2019-07-18,"[0.10749783879664594, 0.10822778178840048, 0.2824170671459378, 0.13741059874905828, 0.07130573939358639, 0.2513869765469851, 0.041753997579386005]",0.00042387713879423714,0.00040505605463320567,1.882108416103147e-05,0.00016824127449416147,9.114310085852642e-05,0.00012969218767634394
2019-07-19,"[0.10374987655190393, 0.11960350969481709, 0.2877914738941299, 0.13030219814147817, 0.06371236671552367, 0.2449051956590873, 0.049935379343059895]",0.0004446474030640578,0.0003906371880724676,5.401021499159024e-05,0.0001725048843815722,9.147415575898192e-05,0.00013198952007027707
2019-07-20,"[0.11501427783879331, 0.12170619500309056, 0.2713952883181854, 0.13645163314158235, 0.07033106093483764, 0.2417656682935227, 0.043335876469988]",0.00038222037997198195,0.00041787116032355223,-3.565078035157028e-05,9.982621604457972e-05,0.00010858491639404457,0.00010420556621931214
2019-07-21,"[0.10434460762517113, 0.12210049440346561, 0.2807988802435636, 0.12799912001932526, 0.07173504629858954, 0.2498143713431835, 0.04320748006670135]",0.00029109792486245223,0.0003376048186081632,-4.650689374571099e-05,1.6352391389159738e-05,5.1216010255328046e-05,3.378420082224389e-05
2019-07-22,"[0.10769328799010434, 0.10804453436178725, 0.28184238140098006, 0.13070711553611594, 0.07265392052685254, 0.25211626850372854, 0.04694249168043134]",0.0003661515641618594,0.0006113915580817079,-0.00024523999391984846,6.776303488509314e-05,0.0006377710920226431,0.0003527670634538681
2019-07-23,"[0.10987649718478544, 0.10738116981424456, 0.2899944985074965, 0.12701376693382538, 0.07418670180806186, 0.24682866525988806, 0.04471870049169828]",0.0003157556011159966,0.0008070965352822177,-0.0004913409341662212,0.00018670094698101526,0.0007844683786772203,0.00048558466282911777
2019-07-24,"[0.11570123081679426, 0.11166998556692723, 0.2811175836220015, 0.12538387072680207, 0.07914218591715462, 0.24186040766376926, 0.04512473568655115]",0.0002661177465388658,0.0009959739789067348,-0.000729856232367869,0.00010482494566662922,0.0009262856843725443,0.0005155553150195868
2019-07-25,"[0.10683969164871711, 0.10018471788687064, 0.27267967793408265, 0.11549983149005176, 0.06283144796082502, 0.27778448439901876, 0.06418014868043412]",0.001906991873257355,0.002057216058106189,-0.00015022418484883396,0.0003245486496694415,0.0007388291187022994,0.0005316888841858705
2019-07-26,"[0.10961315649132278, 0.1111320577709539, 0.2849847585792555, 0.12274781488590901, 0.07229527782828597, 0.24343607174402798, 0.05579086270024482]",0.0006438723887987194,0.0007569668286351773,-0.00011309443983645784,0.00036043042252102274,0.00023637192704942722,0.000298401174785225
2019-07-27,"[0.12120341489231272, 0.11541557644305467, 0.2781902048071499, 0.12570768001724286, 0.06827210410648349, 0.2470834364110035, 0.04412758332275287]",0.0009656713635936356,0.0004953889908177683,0.0004702823727758674,0.000781240586054746,0.0001555279336393619,0.00046838425984705394
2019-07-28,"[0.11447757894948007, 0.13660656787970352, 0.2750615033598401, 0.11966136389026258, 0.06650085406251616, 0.24276702635879308, 0.04492510549940432]",0.001535253621051117,0.0010285148246098616,0.0005067387964412555,0.0010327694412357717,0.00018332540488573767,0.0006080474230607546
2019-07-29,"[0.10899924548730457, 0.11297979899167822, 0.2920305062370996, 0.12682757353713037, 0.06991044031344838, 0.24798731736809712, 0.04126511806524188]",0.0005793295932164464,0.00037209814744626084,0.00020723144577018557,0.00023111689865488414,3.337812361544386e-05,0.000132247511135164
2019-07-30,"[0.10063160054087822, 0.11607001977267375, 0.2759267291915552, 0.12577091130708545, 0.07315806512880275, 0.2628662316938258, 0.04557644236517888]",0.0006665069881356114,0.0005731679986414616,9.33389894941498e-05,0.00023291620802922325,0.00035000538860884424,0.0002914607983190337
2019-07-31,"[0.09579955854553968, 0.11339707254136155, 0.28996628444027983, 0.12542545781104059, 0.07414334153604131, 0.25604642588739623, 0.04522185923834082]",0.000584659237348061,0.0005604466753035619,2.4212562044499068e-05,0.0004965517393287461,0.00010716050925047568,0.0003018561242896109
2019-08-01,"[0.1004591730965537, 0.11916275741780517, 0.3124094647704003, 0.11902227812625465, 0.06746973703431246, 0.24206002471945692, 0.039416564835216744]",0.0006661904499215627,0.0007651336454617589,-9.894319554019622e-05,0.0002526363489590952,0.0004417520994230106,0.00034719422419105287
2019-08-02,"[0.10719052946615182, 0.11825698527483854, 0.29777777960507074, 0.12470438500850146, 0.06706485789082392, 0.2431807326508718, 0.041824730103741686]",0.00039193699600970484,0.0004088969847544255,-1.695998874472063e-05,0.0001516631429081635,0.00017100632074630497,0.00016133473182723424
2019-08-03,"[0.11389627902803057, 0.12309705995318898, 0.27955174120502224, 0.1264286189980247, 0.06824054706747275, 0.24395192367519183, 0.04483383007306892]",0.000584520984006243,0.0007833094432644375,-0.0001987884592581945,0.00024422370201492754,0.00031207935945806026,0.0002781515307364939
2019-08-04,"[0.10750123040939537, 0.11564819333629024, 0.27309566236390215, 0.12281341113663131, 0.07012769400858561, 0.2602562588784546, 0.05055754986674074]",0.0007594671934196398,0.000933934940082371,-0.0001744677466627312,0.00038042325094305286,0.00027295278219053616,0.0003266880165667945
2019-08-05,"[0.09809281461566306, 0.11310821900424634, 0.3103516736801401, 0.12890641422180976, 0.06302364547104676, 0.2394053823169776, 0.04711185069011637]",0.0007680453150694916,0.00031347913462733703,0.0004545661804421546,0.0003212592041959586,7.403268737691438e-05,0.00019764594578643648
2019-08-06,"[0.08939704818461161, 0.11871747232746321, 0.3045771337692763, 0.12574590238178113, 0.06936617153867057, 0.25133445809912575, 0.040861813699071416]",0.0008946663152641542,0.00023534706512940202,0.0006593192501347522,0.00033805354101086534,8.507195250619403e-05,0.00021156274675852968
2019-08-07,"[0.097017196030362, 0.1175642256997153, 0.297809409463639, 0.12341135323929762, 0.0690246358424517, 0.25068380325486844, 0.044489376469666]",0.0003208065116543393,0.00048378869087309476,-0.00016298217921875544,0.00017025359133412813,0.00040721808965136786,0.000288735840492748
2019-08-08,"[0.09014479780073135, 0.10961641989736234, 0.3048457700470558, 0.12852477355296063, 0.06537763050027805, 0.2554131329970416, 0.04607747520457024]",0.00023006653363248845,0.0008283936088442252,-0.0005983270752117367,1.660146931832294e-05,0.00043628745887962765,0.0002264444640989753
2019-08-09,"[0.10379345860453683, 0.11483104913150187, 0.29972866847181423, 0.12903897053748967, 0.06528502514697827, 0.24639715214784524, 0.04092567595983385]",0.00030576110957213635,0.0006213022051614015,-0.0003155410955892652,9.777583573759749e-05,0.00037889865810570916,0.00023833724692165332
2019-08-10,"[0.10953955229213115, 0.10949399217417982, 0.27250101336869814, 0.13526552202062925, 0.07553280858543601, 0.2427254127297559, 0.05494169882916971]",0.0012081077906777409,0.0008711689054472597,0.0003369388852304812,0.0001579294515804059,0.00020060220470489114,0.00017926582814264852
2019-08-11,"[0.10615870184642012, 0.11867740022027251, 0.2854152013979977, 0.12418135661317169, 0.07045370254072211, 0.24990343595908773, 0.045210201422328206]",0.0005026636739885502,0.0002649907357458026,0.00023767293824274757,0.00018559858347841915,0.00010119721578170315,0.00014339789963006114
2019-08-12,"[0.10266460540847253, 0.11764867567449423, 0.30453559012643944, 0.1171502793635318, 0.0659860591227769, 0.24054706232437192, 0.05146772797991311]",0.0006595034443647368,0.0004558513234970009,0.00020365212086773593,0.000306781323719214,0.00022258808510640393,0.00026468470441280896
2019-08-13,"[0.10353091913246737, 0.111764167691369, 0.29952937661179563, 0.12373523472449217, 0.06706535871595491, 0.24978379038723025, 0.04459115273669059]",0.0004489577276803399,0.00028956306311281023,0.00015939466456752968,0.0003329582554249666,0.00011852776000842699,0.00022574300771669679
2019-08-14,"[0.09750020438212374, 0.11957373682804073, 0.29848475072582786, 0.12234514527178811, 0.0658880612097988, 0.2529553523551102, 0.043252749227310615]",0.00022878964269086602,0.00039693815325048235,-0.00016814851055961633,8.609168610398341e-05,0.00018079463072097392,0.00013344315841247868
2019-08-15,"[0.0879866385838243, 0.11319035583784383, 0.3021395143884983, 0.12872010913094956, 0.06449712518071846, 0.2593890213132805, 0.04407723556488506]",0.00046981830919447834,0.0007593317245271589,-0.00028951341533268055,0.00022132524014346382,0.00039853569252012327,0.00030993046633179353
2019-08-16,"[0.0961679052439167, 0.10934121057178921, 0.29448400094297117, 0.12809962401693975, 0.06626028756403803, 0.26668160121450674, 0.03896537044583841]",0.0002946998850072782,0.0006114786758273525,-0.0003167787908200743,3.9646897690161334e-05,0.00011454884650989652,7.709787210002892e-05
2019-08-17,"[0.10610921549436564, 0.12244943879794869, 0.27542986388504653, 0.127942963261215, 0.07643690288855255, 0.25381833013037064, 0.03781328554250088]",0.0008648149477495587,0.00106456296415786,-0.00019974801640830118,0.000248020411062196,0.0006753701466216558,0.0004616952788419259
2019-08-18,"[0.10163120556479584, 0.12395191684665881, 0.2770098804511423, 0.12964185477130075, 0.07017393342774245, 0.25983098379257985, 0.0377602251457801]",0.0004652541927169706,0.0015259095728914162,-0.0010606553801744455,0.00028925412025776324,0.0005397238542198016,0.00041448898723878244
2019-08-19,"[0.0862569550853271, 0.12209663790452512, 0.3095826094612815, 0.12810534539538526, 0.06268687069126386, 0.24825751622305683, 0.043014065239160314]",0.0010419604167257069,0.0009298376200057418,0.00011212279671996505,0.0003295351435473383,0.0009506078151041284,0.0006400714793257334
2019-08-20,"[0.0853698414279974, 0.11074585100804658, 0.30948042069868875, 0.12746779230222927, 0.06591765072049612, 0.25445921236119556, 0.04655923148134628]",0.0010377423399727628,0.0007875761961319937,0.00025016614384076907,0.0006000320500900096,0.0005729610243089266,0.0005864965371994681
2019-08-21,"[0.08217514764962693, 0.1003024909905635, 0.286781112461374, 0.1204245029107636, 0.0639616370193052, 0.3044287930054171, 0.041926315962949774]",0.0020488932271830146,0.00248232438273407,-0.0004334311555510553,0.0003194962952492459,0.0010114957769831357,0.0006654960361161908
2019-08-22,"[0.08561365859524407, 0.11565750117102817, 0.3087155009187079, 0.12394523956166159, 0.05861172713745725, 0.26745140329388456, 0.04000496932201643]",0.0006088971392213554,0.0010705368972310804,-0.000461639758009725,0.0003996149297121473,0.0004080048030659877,0.00040380986638906746
2019-08-23,"[0.08821146456819494, 0.11545130120287915, 0.32825198221986773, 0.11476449848296506, 0.06161294725287677, 0.24627862166887196, 0.04542918460434432]",0.0012074541033438569,0.0010378880495546926,0.0001695660537891642,0.001013073978982649,0.000614352257924682,0.0008137131184536655
2019-08-24,"[0.11300288084903974, 0.12267003609082199, 0.28964679399765336, 0.1255219022259775, 0.06158229863717904, 0.24217684438182757, 0.04539924381750071]",0.0022531623017712017,0.0010829210811733896,0.0011702412205978122,0.000978105056602082,0.0006392014769248347,0.0008086532667634583
2019-08-25,"[0.1008089466975303, 0.12727930022678152, 0.2898024928993854, 0.133236536903487, 0.06516383830329002, 0.2427760670023129, 0.04093281796721279]",0.0009309402716488018,0.001063511536099433,-0.00013257126445063115,0.0004400514907033817,0.00035545625695438955,0.0003977538738288856
2019-08-26,"[0.0933171698703434, 0.1182161766398009, 0.3223689591803679, 0.11969755189247555, 0.06485580914660104, 0.23495621293354627, 0.04658812033686486]",0.000694646563992215,0.00036896826018266085,0.0003256783038095541,0.000371201119284189,0.00024175132326034388,0.00030647622127226643
2019-08-27,"[0.08241330674276129, 0.1071899219728711, 0.31483621802795586, 0.12851495521005138, 0.06158666047638283, 0.2541144940926787, 0.05134444347729883]",0.001375581373405593,0.0005773787788713628,0.0007982025945342301,0.0005168974847317338,0.0001428723912017313,0.00032988493796673256
2019-08-28,"[0.0944812614396745, 0.11439708574327302, 0.3038522885447912, 0.11974912025961022, 0.06443119248167908, 0.25391186138834654, 0.049177190142625435]",0.0005042734918567778,0.0015863817830434907,-0.0010821082911867128,0.0001674309549351281,0.0017270102066084037,0.0009472205807717659
2019-08-29,"[0.08937165564072272, 0.11803134326568078, 0.3207799993306159, 0.1248830484647521, 0.06544117539295133, 0.2378820173799979, 0.04361076052527925]",0.00034525782078759096,0.0024726209643580175,-0.0021273631435704266,0.00019651887017856968,0.002202745986786167,0.0011996324284823682
2019-08-30,"[0.09322969317692748, 0.1171855451351703, 0.32066507942068445, 0.11616995375884535, 0.06729758234828997, 0.24248912782376314, 0.04296301833631933]",0.00040232099959501745,0.00234712567337163,-0.0019448046737766125,0.00026967965443141275,0.0019036398341934955,0.0010866597443124541
2019-08-31,"[0.08778769699593646, 0.1502977616806382, 0.24658878277462093, 0.10775563234888272, 0.07000384395293788, 0.2968580623537191, 0.04070821989326461]",0.004806173286872391,0.004277987666281089,0.0005281856205913019,0.0005790267225337603,0.002004683064456501,0.0012918548934951306
2019-09-01,"[0.10006497774657448, 0.12531855673521178, 0.2747496681896503, 0.1165864499693569, 0.06819310251478578, 0.27485747450879594, 0.04022977033562494]",0.0016271025701009778,0.0022259561837696938,-0.000598853613668716,0.00018456021387992496,0.0005111469837956999,0.0003478535988378124
2019-09-02,"[0.0797702697978178, 0.11583918948614717, 0.32614213731652364, 0.12243721197184075, 0.061622624510107714, 0.24395535123767093, 0.05023321567989192]",0.0030151180207113096,0.0010329172028558239,0.0019822008178554855,0.002212587781437658,0.00022785681555075843,0.001220222298494208
2019-09-03,"[0.07370231962379907, 0.10390966943360573, 0.32215222734267523, 0.12184360646767982, 0.06199894529203216, 0.2759709608242841, 0.040422271015923925]",0.0030063511495007455,0.001385277990336225,0.0016210731591645205,0.0018626257521637997,0.0006495039301337982,0.001256064841148799
2019-09-04,"[0.0966332451835255, 0.10990555358555872, 0.3182531920493209, 0.11875355782437441, 0.06926015577003353, 0.24523648385834257, 0.04195781172884439]",0.0012254730458583884,0.001514537758927732,-0.0002890647130693435,0.0003188920111085814,0.0016766269204715896,0.0009977594657900855
2019-09-05,"[0.1074630867175833, 0.1116255502455099, 0.3049071062137178, 0.11702080722444808, 0.0621743973880426, 0.25095212544609125, 0.04585692676460702]",0.0012952182309448714,0.0020478774822436365,-0.0007526592512987651,0.0007352432480326237,0.001050556658226389,0.0008928999531295064
2019-09-06,"[0.08842247967297709, 0.11273005718184145, 0.3127267106140843, 0.11923069917277522, 0.06427396294855413, 0.26097355542817074, 0.041642534981597]",0.0004902690257125787,0.0023471096622762104,-0.001856840636563632,0.0001477280056835523,0.0016281771235062594,0.0008879525645949059
2019-09-07,"[0.11530330856720751, 0.10173365555873935, 0.2457934830049399, 0.12732617048303838, 0.08156510155521361, 0.28438068026305724, 0.04389760056780411]",0.003614138920416053,0.003520416529211363,9.372239120469025e-05,0.0003843100432339935,0.002365822181096832,0.0013750661121654127
2019-09-08,"[0.116849353014549, 0.10315613804124794, 0.2586942419586739, 0.12441504193542773, 0.07305653464390825, 0.28913881890471915, 0.03468987150147408]",0.0020076756458687578,0.0039750597468513485,-0.0019673841009825908,0.0010976391378622699,0.0009557619648272796,0.0010267005513447747
2019-09-09,"[0.08744514720447753, 0.10967600238185224, 0.31003566980106195, 0.11953011656773618, 0.06232075270466561, 0.26452176971832264, 0.04647054162188395]",0.002368896089896527,0.0002638329473115012,0.0021050631425850257,0.0016260171499541893,0.0001627475875433274,0.0008943823687487583
2019-09-10,"[0.0840942781332115, 0.12008954785594415, 0.32749933178127527, 0.11816216193644245, 0.058060412917944566, 0.2470208486011536, 0.045073418774028394]",0.004013189327936481,0.000674867065826565,0.003338322262109916,0.0025498297874941038,0.0002775060676002652,0.0014136679275471844
2019-09-11,"[0.09057782949172453, 0.10308696920520853, 0.30651580505241904, 0.13091290366003638, 0.06251396562429136, 0.2554531354329874, 0.050939391533332774]",0.0015225587464195599,0.0007482583535511419,0.0007743003928684179,0.001342930724087628,0.0005454503186820721,0.00094419052138485
2019-09-12,"[0.08711226430258345, 0.11318032173336431, 0.311698237284819, 0.12018007726708548, 0.05951539360665383, 0.25983847855804115, 0.048475227247452866]",0.00021295869449915194,0.0009660597123173326,-0.0007531010178181807,0.00011364283937756189,0.0004972910046086415,0.00030546692199310166
2019-09-13,"[0.0949355425761163, 0.10752095763795876, 0.30331416556378865, 0.11868675810582133, 0.06281839786758193, 0.26893894118387496, 0.04378523706485809]",0.0005172324440107051,0.0009876936247429765,-0.0004704611807322714,0.0002463744106224727,0.00013319680504208836,0.00018978560783228053
2019-09-14,"[0.10383270800705496, 0.12152455209402221, 0.2996723088950431, 0.1276661232720179, 0.06948000759467504, 0.24244531689783325, 0.035378983239353526]",0.0013271174838694342,0.001191430189212941,0.00013568729465649322,0.00019914632543304464,0.0007730765059455248,0.0004861114156892847
2019-09-15,"[0.0974739348075192, 0.11961239968107962, 0.28490877859227937, 0.1312751592301526, 0.07230154485859952, 0.25584004020605333, 0.038588142624316445]",0.0007712403033077971,0.0020647986037817135,-0.0012935583004739164,0.0003738196336818881,0.0005260757790072595,0.0004499477063445738
2019-09-16,"[0.08727120129994274, 0.11766172329341938, 0.33437169983690196, 0.12184429103246913, 0.06105499448866744, 0.23811686830872372, 0.03967922173987556]",0.001273979020830661,0.0007256362547533882,0.0005483427660772727,0.0002460160421914359,0.00037167045943784296,0.0003088432508146394
2019-09-17,"[0.07818070703387343, 0.1187400625926212, 0.34891494254567057, 0.1192607980866155, 0.06454833370780858, 0.2289112100708065, 0.04144394596260403]",0.0017593418012754423,0.0012050439880113978,0.0005542978132640445,0.001069512903562401,0.00045215150934858114,0.0007608322064554911
2019-09-18,"[0.0785715637946343, 0.11469251105952345, 0.32066608602533825, 0.1169646345590196, 0.06434416985415341, 0.25452036497953123, 0.050240669727799774]",0.0011100270911327227,0.0010753444649417802,3.468262619094249e-05,0.00047171359300160763,0.0006969474908567241,0.0005843305419291659
2019-09-19,"[0.0790389350646755, 0.10613294753026598, 0.3075307388179247, 0.13486704359660937, 0.060638550731618605, 0.2653593124666724, 0.04643247179223352]",0.0012113808665967108,0.0013996282376861258,-0.00018824737108941495,0.0005113782057200528,0.00016717893736824965,0.00033927857154415124
2019-09-20,"[0.0940341895541365, 0.12243758449547398, 0.3167189243251558, 0.11691840341441222, 0.06345333448427824, 0.24123502446515138, 0.04520253926139193]",0.0009165001978086528,0.0011109645285538121,-0.00019446433074515933,0.0002878281753501888,0.0005313726509304028,0.0004096004131402958
2019-09-21,"[0.09322832436131294, 0.11817667443894594, 0.27245947087765626, 0.13360610733470996, 0.07011775499925717, 0.2720508046964727, 0.04036086329164508]",0.0016968397248633658,0.0007437644265963272,0.0009530752982670386,0.0003184196710916667,0.00040963121017335586,0.0003640254406325113
2019-09-22,"[0.10110285635998918, 0.12064543318221276, 0.27825594854374935, 0.12900244216599738, 0.07164181073587676, 0.257971901738399, 0.0413796072737755]",0.001000988836473225,0.0011018312022921843,-0.00010084236581895918,0.0005859766851143461,0.0003001932030301016,0.0004430849440722239
2019-09-23,"[0.09000708782531722, 0.11117314567271414, 0.30517389526553274, 0.12244004310619468, 0.0669189971095785, 0.2599856518929918, 0.0443011791276709]",0.0006360910401977064,0.0001894526205071491,0.0004466384196905572,0.00014271112530076017,7.440685666512804e-05,0.00010855899098294411
2019-09-24,"[0.07970838841319995, 0.1151570678788641, 0.3073050717421496, 0.11896069727190829, 0.06799826837706628, 0.2628768895205972, 0.04799361679621464]",0.0009135616584544952,0.00020854359231249338,0.0007050180661420018,0.00048308166010023105,5.051853635304771e-05,0.00026680009822663937
2019-09-25,"[0.0866708112019704, 0.11227335733974783, 0.31359736672747396, 0.12340533699136226, 0.06322130739528005, 0.24959172071227018, 0.05124009963189524]",0.0006224625220875617,0.0004929088861709164,0.00012955363591664532,0.0005080357323757962,0.0005340980670558151,0.0005210668997158057
2019-09-26,"[0.08688728215019392, 0.11529930736132245, 0.3098429823053057, 0.12093015898918023, 0.06886263782374796, 0.25239541462994314, 0.04578221674030656]",0.00013322238777091258,0.0005958522105624198,-0.00046262982279150723,3.447098024605489e-05,0.00040985367117605344,0.00022216232571105416
2019-09-27,"[0.08651590499197635, 0.11522524209820546, 0.3124001549172255, 0.12297470703016491, 0.06671590997703569, 0.24865102258949276, 0.047517058395899335]",9.983295786822475e-05,0.0006708570365313183,-0.0005710240786630936,7.216702656746207e-05,0.0003559326353053518,0.00021404983093640693
2019-09-28,"[0.10105337887325205, 0.12201965634662283, 0.28382108878326184, 0.12851513460039352, 0.07088041722654063, 0.25381243887570115, 0.03989788529422794]",0.0009760413496315154,0.0012730738296461224,-0.00029703248001460697,0.0002003860175463686,0.0005354012830623238,0.0003678936503043462
2019-09-29,"[0.10538118479655124, 0.12803205457419856, 0.29704714080509326, 0.12849348444188305, 0.0623971186570028, 0.2343589804871385, 0.04429003623813259]",0.0008134775698122315,0.0018050046294596344,-0.0009915270596474028,0.00020867596614176486,0.0007961390308106312,0.0005024074984761981
2019-09-30,"[0.08448995454330142, 0.11770363283628428, 0.3213745369878947, 0.1245039507946019, 0.06123000356475669, 0.24008231787326131, 0.05061560339989966]",0.0009369144885627333,0.0004273878790577567,0.0005095266095049766,0.0005829785547120329,0.00017737694183507266,0.00038017774827355275
2019-10-01,"[0.08090401694001541, 0.11859573972943444, 0.32689146545086345, 0.12175669511798203, 0.05874725124066344, 0.24916516119637735, 0.04393967032466397]",0.0011244800663740076,0.0005873613955826546,0.000537118670791353,0.0006548638070198609,0.0002619047798578876,0.00045838429343887427
2019-10-02,"[0.07909198555764418, 0.1009758658881308, 0.34701329652013785, 0.12299052293210778, 0.057483937913513965, 0.24255365747917818, 0.049890733709287254]",0.0013959134951001123,0.0019181670196311942,-0.0005222535245310818,0.001070546928100344,0.0010064427242588226,0.0010384948261795833
2019-10-03,"[0.08226170229296001, 0.11440743969758958, 0.319751970467242, 0.13044263633728914, 0.06528235701142299, 0.24774993356139588, 0.04010396063210037]",0.0005441716453166817,0.0012375051100626017,-0.00069333346474592,0.0003046413624954144,0.00034472150287725496,0.0003246814326863347
2019-10-04,"[0.0997312483138377, 0.11399867464369881, 0.3134068043956374, 0.12216179891160131, 0.0679096678408882, 0.23532300875357068, 0.047468797140765746]",0.0010393009595108544,0.0005818545236971029,0.00045744643581375154,0.0003176667486058826,0.00015852667970228765,0.00023809671415408513
