date,no_Frygt/Bekymret,novelty,transience,resonance,nsigma,tsigma,rsigma
2020-02-23,"[0.09123448535545069, 0.12003576368699463, 0.25967009372102207, 0.1329923806160652, 0.0777366137318301, 0.2757176410858808, 0.04261302180275662]",0.0011423637866227194,0.0006493563679489653,0.0004930074186737541,0.0007751076396302313,0.0002718161636073933,0.0005234619016188123
2020-02-24,"[0.09317628459146855, 0.10923886016806154, 0.2767481929317084, 0.1336694576160845, 0.07365169017158135, 0.27284122211279527, 0.04067429240830025]",0.0005532236513910608,0.0005507221920109586,2.501459380102231e-06,0.0003782321531443654,0.00025070736066223795,0.0003144697569033017
2020-02-25,"[0.08461284631362098, 0.11381434366297577, 0.29035844957206314, 0.1276427915912907, 0.07327239319032994, 0.27214985201617664, 0.03814932365354274]",0.0005089693583183976,0.0003139550118617757,0.00019501434645662188,0.00017495297467242998,0.00017775021014218424,0.00017635159240730712
2020-02-26,"[0.08208600366756356, 0.11720256090605431, 0.29646946121164497, 0.13052336693805686, 0.07139126586210846, 0.2658826109261184, 0.03644473048845333]",0.0005235971535193566,0.00043360151353173817,8.999563998761845e-05,0.0003661694129337492,0.00020586091747805264,0.0002860151652059009
2020-02-27,"[0.09114733989939322, 0.11707627759172981, 0.3080784306374249, 0.1288062104613255, 0.06923759006950596, 0.2481984704038996, 0.03745568093672091]",0.0005753754145693455,0.0006143054901836272,-3.893007561428172e-05,0.00022258156117665654,0.00032928440594468325,0.00027593298356066987
2020-02-28,"[0.08819748918842556, 0.12063221242005352, 0.3063521470288689, 0.12048972602948704, 0.0700275758457803, 0.2580183529793691, 0.036282496508015544]",0.0002471642431222494,0.0006496779784021413,-0.0004025137352798919,8.247701624169305e-05,0.00025635123213627877,0.00016941412418898592
2020-02-29,"[0.09710075404071841, 0.11124650299333279, 0.27615201621202895, 0.12962254915174595, 0.07705450480651492, 0.2659569152652128, 0.04286675753044623]",0.0008391415548304436,0.0004885748595827965,0.00035056669524764707,8.82005408460818e-05,0.0003817899755030387,0.00023499525817456026
2020-03-01,"[0.09264224997139135, 0.1164526606511835, 0.2757271297638384, 0.12743334411473656, 0.07406961506723761, 0.27198656852075737, 0.04168843191085526]",0.0005436980483654212,0.0006597949131982554,-0.00011609686483283425,0.0003195238016071081,0.0002374872263619881,0.00027850551398454814
2020-03-02,"[0.08778071022084954, 0.11033471605936039, 0.2957945340857127, 0.12710936206071674, 0.07658863009937306, 0.2642245605692474, 0.038167486904740186]",0.0003334517613101337,0.0001867829353374377,0.000146668825972696,2.233964350300732e-05,3.3436872853605986e-05,2.7888258178306653e-05
2020-03-03,"[0.08508527863212281, 0.11635035263979761, 0.3071147491302478, 0.12407433745597077, 0.07118740412533757, 0.26247087335261005, 0.033717004663913426]",0.0006735476964068789,0.0005089813310907785,0.0001645663653161004,0.00032500858178658674,0.0006215255944818424,0.00047326708813421453
2020-03-04,"[0.08462493733449916, 0.11030291069593304, 0.30872255412261274, 0.12166508424523101, 0.076672089424965, 0.2640415626847294, 0.033970861492029596]",0.0003812962040722232,0.0006878096217843768,-0.00030651341771215356,0.00034658222689688497,0.0005017273673687736,0.0004241547971328293
2020-03-05,"[0.08389575611810608, 0.11272613081118392, 0.30408773030919894, 0.12470199010948335, 0.07315859516489019, 0.2676068041591287, 0.03382299332800879]",8.17832144364617e-05,0.0007859387026943615,-0.0007041554882578998,5.090156257698899e-05,0.0002735632060069755,0.00016223238429198224
2020-03-06,"[0.07957991019308037, 0.1003159205859819, 0.29315413651792765, 0.1264966944187697, 0.0689262102991212, 0.28174644082656797, 0.0497806871585513]",0.001272398316145648,0.0011352776707001528,0.00013712064544549513,9.645396007797267e-05,0.00014040507223126412,0.0001184295161546184
2020-03-07,"[0.0935675834996379, 0.11143613504044816, 0.3077054688378474, 0.1260514963885468, 0.06725800700086551, 0.2496434799675606, 0.04433782926509359]",0.000844115247132029,0.0004391687144774006,0.0004049465326546284,0.00017133534176393456,0.00012929640689861278,0.00015031587433127365
2020-03-08,"[0.09522804323444095, 0.11816454872837792, 0.30222008930333116, 0.11767466190270023, 0.06637418932456172, 0.2605028895149843, 0.039835577991603734]",0.0006920685800217962,0.0007836628056779117,-9.15942256561155e-05,0.00045882458524206497,0.00022310810004236533,0.00034096634264221517
2020-03-09,"[0.0789144326171233, 0.11853757364697634, 0.3075771787458659, 0.12683183849135948, 0.06799233961933548, 0.2611678658256127, 0.038978771053726706]",0.0006667286030451677,0.0007423668619321438,-7.563825888697604e-05,0.00023121819426717702,0.0003549433244761653,0.00029308075937167115
2020-03-10,"[0.08018935909959647, 0.10727993460720135, 0.30788695576569114, 0.14092706207019773, 0.06907719770062934, 0.2540333639821801, 0.04060612677450387]",0.0006438506454106448,0.0009591451155801753,-0.0003152944701695305,0.00028004850671639635,0.0003785681110232929,0.00032930830886984463
2020-03-11,"[0.08141876895367953, 0.10914698229480015, 0.3057357247206119, 0.1149537890004057, 0.08247147151147459, 0.26365765301008187, 0.04261561050894625]",0.0008349766856016946,0.0005184553460134256,0.000316521339588269,0.0001532549609023853,0.00018942093814692238,0.00017133794952465384
2020-03-12,"[0.09419137484909831, 0.0996958089432222, 0.32651278702399367, 0.11131268201759406, 0.07316747843437928, 0.2544687604675254, 0.04065110826418712]",0.001107222251159331,0.0008375844547661507,0.0002696377963931802,0.00028516260876025845,0.0003396800778234219,0.00031242134329184017
2020-03-13,"[0.08643031950233286, 0.10268723407222646, 0.30999370045560315, 0.12339845134780097, 0.07520959731571869, 0.2612974188701074, 0.040983278436210524]",0.0003725852174756629,0.0004244363657083989,-5.1851148232735984e-05,8.404436765201454e-05,0.0002079718675657793,0.00014600811760889692
2020-03-14,"[0.09266719129354345, 0.10931172359509082, 0.2914320496153122, 0.12505503924525882, 0.0722847864396195, 0.2692042539989153, 0.04004495581226]",0.0005975553316994528,0.0006526924923604456,-5.513716066099278e-05,0.00025322947831756914,8.012385187159974e-05,0.00016667666509458443
2020-03-15,"[0.08516526367162092, 0.12617070544122336, 0.30568236372405444, 0.12128645496297481, 0.07055601083928138, 0.2533050836237021, 0.037834117737143076]",0.0008492105429273078,0.0005656208856212418,0.000283589657306066,0.00025636674476545894,0.00028161765729480394,0.00026899220103013147
2020-03-16,"[0.08524874330200598, 0.1073069339515403, 0.3263825375561536, 0.12100253369922213, 0.07065431811154048, 0.25197373095176623, 0.03743120242777117]",0.0005239515262050607,0.0006258890237537223,-0.00010193749754866164,0.00020730414149789313,0.00043849265287880485,0.000322898397188349
2020-03-17,"[0.08789202169960084, 0.11527174988827239, 0.3140976949516746, 0.1257306371960414, 0.07370488454723532, 0.24592947162252013, 0.03737354009465526]",0.00033269445863744516,0.0008294635571978302,-0.0004967690985603851,0.00017051966821596184,0.00026653696067637856,0.0002185283144461702
2020-03-18,"[0.09150156000332034, 0.11492565008387953, 0.3389629558014794, 0.11980721315645147, 0.06582145621639114, 0.23104766562936555, 0.0379334991091127]",0.0006293842834322697,0.0006154283758075908,1.395590762467893e-05,0.00020516682166463418,0.00043573577346225375,0.00032045129756344396
2020-03-19,"[0.09904499996221748, 0.11930585863956747, 0.34422035434808207, 0.12033051665287128, 0.06280552554395258, 0.21998714662877905, 0.034305598224530096]",0.0008783423341420111,0.0009928743433866636,-0.00011453200924465255,0.0004543898898601156,0.0005586343565789803,0.0005065121232195479
2020-03-20,"[0.10603460269252245, 0.11561509258408988, 0.3251953404851299, 0.12427347120255408, 0.06672952476753945, 0.22480820234110127, 0.03734376592706295]",0.0004943586893780202,0.0003910739050579463,0.00010328478432007393,0.00021812324425581834,0.0001933203207772466,0.00020572178251653247
2020-03-21,"[0.10529338912130634, 0.11287403392185448, 0.30025534209841265, 0.12938533133646954, 0.06975901785576234, 0.23501836784684996, 0.04741451781934464]",0.001183534714081515,0.0004350756679901542,0.0007484590460913609,0.00041403080845217263,0.00016919306088186982,0.00029161193466702124
2020-03-22,"[0.10197008658300696, 0.11327166833310155, 0.30766274875450794, 0.131163287126668, 0.06776416447668353, 0.23851845207608388, 0.039649592649948044]",0.0005169692525249593,0.00021461026440760836,0.00030235898811735093,0.0003506864951702176,0.00012592841108702345,0.00023830745312862053
2020-03-23,"[0.09598477061106502, 0.11195410684324701, 0.32587244863970793, 0.13048332685223146, 0.06639527038647584, 0.23094300828447936, 0.03836706838279333]",0.0003534873912651955,0.00021330248025841326,0.00014018491100678226,0.00020308711913805092,0.00010658541433006311,0.000154836266734057
2020-03-24,"[0.09901033592848671, 0.11325030156432052, 0.31627845230151236, 0.12905702874494543, 0.06790630414815499, 0.23679943200256556, 0.03769814531001465]",0.00019092343250165338,0.00018412885856850677,6.794573933146603e-06,0.0001752059070835332,3.8647884262101934e-05,0.00010692689567281757
2020-03-25,"[0.09080716807101427, 0.11579491555064346, 0.31678530835854174, 0.12283935468194646, 0.06909251571058903, 0.24858827858838314, 0.036092459038881905]",0.0003064447967583905,0.0005344337773000257,-0.00022798898054163523,6.453707247122871e-05,0.00034279344565059356,0.00020366525906091113
2020-03-26,"[0.09169522839907102, 0.1144390719065574, 0.31957671521632897, 0.13064637964080225, 0.06192167133181503, 0.24603623891114088, 0.03568469459428423]",0.00020104478144024644,0.0012943794153432253,-0.0010933346339029788,2.514437873409357e-05,0.0007483113398985829,0.00038672785931633826
2020-03-27,"[0.10322350343711446, 0.12047146434948552, 0.31407692558779565, 0.12478638423301668, 0.06714125028869561, 0.23072201322695543, 0.03957845887693663]",0.00035107427019802936,0.001148717813163749,-0.0007976435429657197,0.000157196051590319,0.0005096144601474493,0.00033340525586888413
2020-03-28,"[0.10229682653881962, 0.12175863016428834, 0.27819484339953715, 0.13390413661491457, 0.0699080413025943, 0.2570609188277171, 0.036876603152129026]",0.0010426343302471156,0.0005683229145529762,0.0004743114156941394,5.223893469358804e-05,0.0002521079138704573,0.00015217342428202268
2020-03-29,"[0.11316670203607919, 0.11363257146418894, 0.26589411678066116, 0.1315615481501752, 0.0677302101506055, 0.262663235296864, 0.04535161612142604]",0.0015462929425290805,0.0016156223812964319,-6.932943876735136e-05,0.0007465823742238568,0.0005349568614253579,0.0006407696178246074
2020-03-30,"[0.08627971220252277, 0.11661383183970624, 0.31130803000618595, 0.13028833117843017, 0.07026624048576123, 0.24732950604700174, 0.037914348240391915]",0.0012009534484805106,0.0003898847294977798,0.0008110687189827308,0.0006524974819281259,2.5047247064800113e-05,0.000338772364496463
2020-03-31,"[0.0980529223165836, 0.12154844970013749, 0.2936077226103077, 0.12993978484021657, 0.06961300626734107, 0.24548362323366565, 0.04175449103174798]",0.000515930822228696,0.0003760302959876032,0.0001399005262410928,0.00025554963465270386,0.00011101922334512094,0.0001832844289989124
2020-04-01,"[0.0979474846704403, 0.11945547067223035, 0.31397309688130864, 0.11806702446824305, 0.0700644144498567, 0.24259652885638094, 0.0378959800015399]",0.0008647958870605391,0.0004129143178516475,0.00045188156920889156,0.0007089893849495841,0.0002987439305346743,0.0005038666577421292
2020-04-02,"[0.08916680765330774, 0.13201422914586422, 0.30954878745959763, 0.11764774570654209, 0.06938703431559554, 0.24418755756954508, 0.03804783814954757]",0.0004016789620131709,0.0010611747373543295,-0.0006594957753411586,0.0001009378087464336,0.0005436290834081545,0.00032228344607729406
2020-04-03,"[0.10107430171123775, 0.12466828174841761, 0.30682781824597266, 0.12139798541399942, 0.06429455229280422, 0.24251380018581867, 0.039223260401749734]",0.00023163727525304573,0.0009333101187196909,-0.0007016728434666451,7.042676148209165e-05,0.0002215230702119654,0.00014597491584702853
2020-04-04,"[0.10995137128913847, 0.11762036079827749, 0.2801030133401416, 0.12597022208064362, 0.07415945486634337, 0.25059217436872505, 0.04160340325673037]",0.0009383888473105136,0.0009533503672341914,-1.4961519923677754e-05,0.00025435886828060745,0.0006168989874765084,0.0004356289278785579
2020-04-05,"[0.11175165880523837, 0.11658346163932293, 0.2770177496082136, 0.13196724122757922, 0.07285750710346801, 0.2517585815533194, 0.03806380006285834]",0.0008477497616179029,0.0011940263766533322,-0.00034627661503542923,0.000610867776457019,0.0005284811469807182,0.0005696744617188686
2020-04-06,"[0.08525069850069102, 0.10391569779511134, 0.3077126563115639, 0.13601786364379398, 0.07048452138141822, 0.25157048171296015, 0.045048080654461364]",0.0014515836582431677,0.0010072820721509694,0.00044430158609219824,0.00017289561587857636,0.0006762719365872586,0.0004245837762329175
2020-04-07,"[0.08284480047326044, 0.10925694701158989, 0.29738928051269414, 0.12764947860280662, 0.0752781626151357, 0.26692493800010375, 0.04065639278440953]",0.0010461548079209236,0.0013167951277485003,-0.0002706403198275767,0.0004893081807888162,0.0005189171151199056,0.0005041126479543609
2020-04-08,"[0.09696774915557033, 0.11792117229348459, 0.29678782577669943, 0.13067387362033414, 0.07085761541867308, 0.25042720417808406, 0.03636455955715442]",0.0005887069491352259,0.0011356492660494733,-0.0005469423169142475,0.00010838852831688656,0.0005521440991758022,0.0003302663137463444
2020-04-09,"[0.10635320624273581, 0.12575138326709237, 0.2693243953288233, 0.13537003282930168, 0.07330585016340145, 0.25265460262703404, 0.037240529541611396]",0.0013499850393662175,0.00045003807276589296,0.0008999469666003245,0.0005922060043491159,0.00023548596227373117,0.00041384598331142353
2020-04-10,"[0.11301457802052284, 0.11478525403017383, 0.2627254198018165, 0.13317820466172164, 0.07352564242008192, 0.2613383713069947, 0.04143252975868848]",0.0010255543569235492,0.00035794378882223295,0.0006676105681013163,0.0006107552656582077,0.0002419923958653642,0.00042637383076178593
2020-04-11,"[0.10653170906797255, 0.11786698734804828, 0.24599079191296397, 0.13053700802168997, 0.07825460499192756, 0.28010298912549425, 0.04071590953190356]",0.001019103735545363,0.0008862580358180178,0.00013284569972734522,0.0006220442352401555,0.0005788578538821338,0.0006004510445611446
2020-04-12,"[0.11464878017402952, 0.11779754814869034, 0.2646715787345674, 0.132285486775409, 0.07035154144569174, 0.25783685863403194, 0.04240820608758006]",0.0003026780521119263,0.001129301686790042,-0.0008266236346781157,0.000225857404334929,0.0002917446999475932,0.0002588010521412611
2020-04-13,"[0.09831407528082486, 0.10857420842164724, 0.26024152690980645, 0.1324374628319061, 0.07208830515820379, 0.2878561268820866, 0.04048829451552483]",0.0006155853307208555,0.001020481870026301,-0.00040489653930544543,0.0001941257982766093,0.00025862595419736035,0.00022637587623698484
