date,no_neutral,novelty,transience,resonance,nsigma,tsigma,rsigma
2019-06-03,"[0.41875426092511114, 0.5812457390748889]",0.0004650668743624581,0.0011158735814903909,-0.0006508067071279327,0.0004035470326794989,0.0008392008942423641,0.0006213739634609315
2019-06-04,"[0.41710051967492096, 0.582899480325079]",0.0003539840574648228,0.0023884325445424643,-0.0020344484870776416,0.0004991673979900192,0.0009224731239700068,0.000710820260980013
2019-06-05,"[0.4697985851035767, 0.5302014148964233]",0.0013583892636451582,0.0006193178271678156,0.0007390714364773427,3.6433081000490415e-05,0.0004917298992180506,0.0002640814901092705
2019-06-06,"[0.4820807528751292, 0.5179192471248707]",0.0014121796662763763,0.00115421656203133,0.00025796310424504635,0.0009461307854708661,0.0007281125032091862,0.0008371216443400261
2019-06-07,"[0.50189852562573, 0.49810147437427005]",0.001445243925043302,0.003014998147409276,-0.0015697542223659738,0.0015458291073717583,0.00037010513115060906,0.0009579671192611837
2019-06-08,"[0.41978561426600075, 0.5802143857339992]",0.0022077326979686503,0.0001356342634743961,0.0020720984344942545,0.0008867082144897823,0.00014334233141497527,0.0005150252729523788
2019-06-09,"[0.4311834218643344, 0.5688165781356656]",0.0012952699484515794,0.00022215934945494053,0.001073110598996639,0.0009991219656215282,0.000218678670269333,0.0006089003179454306
2019-06-10,"[0.42297767240692, 0.57702232759308]",0.001058300497044582,0.002336331301837261,-0.001278030804792679,0.0014686935255886638,0.00254444448305056,0.002006569004319612
2019-06-11,"[0.4454417301905551, 0.5545582698094449]",0.0002317524981941406,0.0032685925528167068,-0.0030368400546225663,9.636250079479373e-05,0.0023730715537124123,0.001234717027253603
2019-06-12,"[0.4635220832785075, 0.5364779167214925]",0.0005088578408720112,0.0034172498102606787,-0.0029083919693886676,0.0002731045338306218,0.0007879531686044742,0.000530528851217548
2019-06-13,"[0.5315623764071811, 0.46843762359281893]",0.003983619031092108,0.0004917234455851539,0.003491895585506954,0.0014830251356714051,0.0003818135997974814,0.0009324193677344432
2019-06-14,"[0.5542009105587317, 0.4457990894412684]",0.003434149697755264,0.0024377019282713977,0.0009964477694838665,0.0023639061225167036,0.0020360929537269995,0.0021999995381218516
2019-06-15,"[0.5508288423129397, 0.4491711576870604]",0.0013365035123041047,0.0038055120416615623,-0.0024690085293574576,0.0017554511868364253,0.0012105197162315033,0.0014829854515339643
2019-06-16,"[0.48618750250290477, 0.5138124974970951]",0.0018140669146350867,0.00047724297348875874,0.001336823941146328,0.0005618881789386022,4.451384267100998e-05,0.00030320101080480606
2019-06-17,"[0.4543992138673552, 0.5456007861326448]",0.0033842278776544527,0.00010423206806043652,0.003279995809594016,0.002038933813031936,0.00014410082390158273,0.0010915173184667594
2019-06-18,"[0.4543004476970372, 0.5456995523029627]",0.0017255144585102075,0.00020618827382057778,0.0015193261846896298,0.0020898240697467337,0.00014229594578869876,0.0011160600077677163
2019-06-19,"[0.4574492560817005, 0.5425507439182996]",0.00014133387130272926,0.0002309092754598594,-8.957540415713015e-05,0.0001930285325272919,4.494334584125762e-06,9.876143355570884e-05
2019-06-20,"[0.47916256950112723, 0.5208374304988727]",0.0002850590218721061,0.0006438455560991741,-0.00035878653422706795,3.420699548727737e-05,0.00045647649090535156,0.0002453417431963145
2019-06-21,"[0.4788652138148542, 0.5211347861851457]",0.0001778055160854832,0.0007487733268505995,-0.0005709678107651163,0.0001291644238351576,0.00029035124741442125,0.00020975783562478942
2019-06-22,"[0.4363217710989215, 0.5636782289010784]",0.0006873756136249872,0.00022930461470293498,0.00045807099892205226,0.0003264598207363154,0.0002323685630296788,0.0002794141918829971
2019-06-23,"[0.43446196053858394, 0.5655380394614161]",0.0006674381206066477,0.001035123917845434,-0.00036768579723878625,0.0004707376893785093,0.0009279784235842165,0.000699358056481363
2019-06-24,"[0.45281717809716576, 0.5471828219028342]",0.00021642142000923275,0.0011480600954940133,-0.0009316386754847806,8.902395978624173e-05,0.0007928846781410781,0.0004409543189636599
2019-06-25,"[0.4692889491399517, 0.5307110508600483]",0.00043238677297873445,0.001122512888929177,-0.0006901261159504425,0.00021084539315331094,0.00045773273532965955,0.00033428906424148527
2019-06-26,"[0.5024533408430738, 0.49754665915692614]",0.0013692707627198,0.0003875183319366495,0.0009817524307831505,0.0007296319309054425,0.00026906214222743413,0.0004993470365664383
2019-06-27,"[0.5171526117054094, 0.4828473882945906]",0.0011090078288762994,0.001485429536741849,-0.00037642170786554964,0.000802534886928481,0.0011965091025979433,0.000999521994763212
2019-06-28,"[0.527081552712919, 0.47291844728708105]",0.0006746349547652868,0.0023925225158751237,-0.001717887561109837,0.0007120992015655004,0.0010238343333912724,0.0008679667674783864
2019-06-29,"[0.4637271795864999, 0.5362728204135002]",0.0013958833292535531,0.0001523195298080052,0.001243563799445548,0.0005138841890587177,9.458746138834074e-05,0.00030423582522352924
2019-06-30,"[0.44007946581138524, 0.5599205341886148]",0.002351463852570484,0.0008747962410910257,0.0014766676114794583,0.001500514336026566,0.0002833814162188263,0.0008919478761226962
2019-07-01,"[0.47464222254345906, 0.525357777456541]",0.0006790553143202144,4.983102119300442e-05,0.00062922429312721,0.0005399357699040373,5.1187012491576305e-05,0.0002955613911978068
2019-07-02,"[0.4788620282264077, 0.5211379717735923]",0.0002936838235270628,0.00010684976035418895,0.0001868340631728738,0.00033060912093495936,0.00010710598148387184,0.0002188575512094156
2019-07-03,"[0.4902531615645838, 0.5097468384354161]",0.0004841104757225766,4.6835163550876104e-05,0.00043727531217170053,0.0005529341235362886,1.1846493523794783e-05,0.00028239030853004167
2019-07-04,"[0.4807294610630565, 0.5192705389369434]",2.190005802346538e-05,0.00011373243822460485,-9.183238020113948e-05,1.7972564841243754e-05,8.7251007972199e-05,5.2611786406721374e-05
2019-07-05,"[0.5013893425103032, 0.4986106574896967]",0.00017645738649452107,0.0005236688800203257,-0.0003472114935258047,8.258500592189661e-05,0.0002397349493833641,0.00016115997765263037
2019-07-06,"[0.48211957207146644, 0.5178804279285335]",7.326495145069659e-05,0.0002393932031065256,-0.00016612825165582902,8.059554040959203e-05,0.00011097238379536438,9.57839621024782e-05
2019-07-07,"[0.464832921259207, 0.5351670787407931]",0.0003152244781048875,0.00022365579220720997,9.156868589767754e-05,0.00025040499673839047,0.0002753162776300027,0.0002628606371841966
2019-07-08,"[0.46357049756468244, 0.5364295024353176]",0.0002965124969032099,0.00020538879099447078,9.112370590873912e-05,0.0003049234797179828,0.0002571050462249988,0.00028101426297149083
2019-07-09,"[0.45404404926702485, 0.5459559507329752]",0.00016668573769531084,0.0007482172468305904,-0.0005815315091352795,0.00016208193673128546,0.0008395667655455654,0.0005008243511384255
2019-07-10,"[0.43005666114585905, 0.569943338854141]",0.0004904508678987375,0.0016720091633968372,-0.0011815582954980996,0.00014169215981790854,0.0014489106471718518,0.0007953014034948802
2019-07-11,"[0.4614083774564498, 0.5385916225435502]",0.0001756908755937575,0.0005678914947638492,-0.0003922006191700917,0.0002277178050179516,0.0006576569687458723,0.00044268738688191196
2019-07-12,"[0.5160558835959259, 0.48394411640407403]",0.002377910071691794,0.0013443682018694971,0.0010335418698222969,0.0009605566004354245,0.000708641571842488,0.0008345990861389562
2019-07-13,"[0.4699814261114465, 0.5300185738885534]",0.0006347321747807345,0.0002104382061084382,0.0004242939686722963,0.00043551650532623083,0.00012040286494074142,0.0002779596851334861
2019-07-14,"[0.47992698667569306, 0.520073013324307]",0.0002914850433138258,0.0006338315955979704,-0.0003423465522841446,0.0002603368713286738,9.473086893043316e-05,0.0001775338701295535
2019-07-15,"[0.44803377317241944, 0.5519662268275806]",0.001024040896425921,7.842176142556247e-05,0.0009456191350003586,0.0009217311875546058,9.01865047929879e-05,0.0005059588461737969
2019-07-16,"[0.4440320443252365, 0.5559679556747635]",0.00033181578676383405,4.777275247846365e-05,0.0002840430342853704,0.00026133648425818106,5.972281095475896e-05,0.00016052964760647002
2019-07-17,"[0.44152684041305085, 0.5584731595869492]",0.0002555539929564779,0.00011280422710063436,0.00014274976585584354,0.0003440857858320862,8.335950824494087e-05,0.00021372264703851355
2019-07-18,"[0.42790661843601085, 0.5720933815639893]",0.000144096015298406,0.000286621162782675,-0.000142525147484269,4.6237744050172695e-05,0.00023558230453321345,0.00014091002429169306
2019-07-19,"[0.4479961935246664, 0.5520038064753336]",7.803386721485122e-05,0.00010107059733270093,-2.303673011784971e-05,8.991753562487892e-05,3.565074638364068e-05,6.278414100425981e-05
2019-07-20,"[0.4625407697254596, 0.5374592302745405]",0.0003122223380381455,0.00031333665001223327,-1.1143119740877612e-06,0.00021389403093019881,0.00014806390921323027,0.00018097897007171454
2019-07-21,"[0.4375871062701262, 0.5624128937298737]",0.0001390426713417933,2.788560889201355e-05,0.00011115706244977976,0.00012411133116884651,8.252649513232298e-06,6.618199034103941e-05
2019-07-22,"[0.43128594873524195, 0.568714051264758]",0.0002186578115141792,6.812740309886854e-05,0.00015053040841531067,0.00020097306727950742,4.9453594050808405e-05,0.0001252133306651579
2019-07-23,"[0.44639673912615513, 0.5536032608738448]",9.555069007222384e-05,9.84022427641368e-05,-2.851552691912951e-06,4.0251389215809015e-05,7.224357506349013e-05,5.6247482139649574e-05
2019-07-24,"[0.44448444029979167, 0.5555155597002084]",3.8146969349398375e-05,0.00014074709847283588,-0.0001026001291234375,3.6725777357507925e-05,5.2756939013153205e-05,4.474135818533057e-05
2019-07-25,"[0.4311667088907046, 0.5688332911092955]",6.927691072528259e-05,0.0005106318039017179,-0.0004413548931764353,5.026678803795761e-05,6.97939835389631e-05,6.0030385788460354e-05
2019-07-26,"[0.4650634058960383, 0.5349365941039618]",0.0003233275763581403,6.444430418352775e-05,0.00025888327217461255,0.0001827618818067665,8.087807994052877e-05,0.00013181998087364764
2019-07-27,"[0.4598183156911498, 0.5401816843088502]",0.0001826477282217151,0.00015610328709050373,2.6544441131211375e-05,0.00017009027726893385,0.00015361355438176183,0.00016185191582534784
2019-07-28,"[0.463710828317077, 0.5362891716829231]",0.0001813723249512653,0.00025356277590278124,-7.219045095151595e-05,0.00025047558616789623,0.0001613305860309297,0.00020590308609941298
2019-07-29,"[0.44623979765979715, 0.553760202340203]",0.0001418220227877583,0.00022743976058035574,-8.561773779259743e-05,3.595752010203607e-05,0.00025898508560498,0.00014747130285350804
2019-07-30,"[0.4328592353598098, 0.5671407646401901]",0.0003132217559509521,0.0006003292889434389,-0.0002871075329924868,0.00016392066797058907,0.00042194402746520047,0.00029293234771789477
2019-07-31,"[0.4479190534865381, 0.552080946513462]",8.071387859543643e-05,0.00031452780776229763,-0.00023381392916686122,5.6233009851762555e-05,0.00015954880314375484,0.00010789090649775869
2019-08-01,"[0.48049641049811576, 0.5195035895018844]",0.0007557323160266201,0.0004931982297899694,0.00026253408623665066,0.00027529232588682047,0.0005826860160411144,0.00042898917096396744
2019-08-02,"[0.46561826244589816, 0.5343817375541019]",0.0002703641515805562,0.0002806012011481915,-1.0237049567635278e-05,0.00019321189055311727,0.00027799915201655794,0.00023560552128483762
2019-08-03,"[0.47030580071267813, 0.529694199287322]",0.00010512499716019909,0.00042334595448252,-0.0003182209573223209,0.00010540157776123546,0.00030136171577407883,0.00020338164676765715
2019-08-04,"[0.429403207194879, 0.5705967928051209]",0.0009416737989012361,0.0003735840803557406,0.0005680897185454956,0.00027528896446745647,0.0002258016129953862,0.00025054528873142133
2019-08-05,"[0.44738267154296385, 0.5526173284570361]",0.00019874298684273545,6.79446763297492e-05,0.00013079831051298626,4.655424451029551e-05,7.897968689687651e-05,6.276696570358602e-05
2019-08-06,"[0.45245845257286765, 0.5475415474271322]",0.00014760012685358453,4.953213786636708e-05,9.806798898721745e-05,0.00010511492333532973,3.742441011304989e-05,7.126966672418981e-05
2019-08-07,"[0.4662656477890426, 0.5337343522109573]",0.00032088369669836593,0.0003241638608497581,-3.2801641513921682e-06,0.00026117019045674317,0.0002358883889108895,0.00024852928968381637
2019-08-08,"[0.4426810665192548, 0.5573189334807451]",0.0001133290234873252,7.507942179732121e-05,3.824960169000399e-05,0.00011915418019050593,4.656983326969498e-06,6.190558175873771e-05
2019-08-09,"[0.45538167528463513, 0.544618324715365]",4.846955064583125e-05,0.00016895611373960825,-0.00012048656309377701,3.248129429266825e-05,0.0001262282083297699,7.935475131121908e-05
2019-08-10,"[0.430893358935668, 0.569106641064332]",0.00033561029863822994,0.0006199130701237043,-0.00028430277148547436,0.0002304625271522794,0.0002942494440488452,0.0002623559856005623
2019-08-11,"[0.4547109688514012, 0.5452890311485987]",0.00012026237388402638,8.863178395997044e-05,3.163058992405594e-05,0.00012189433970933774,9.24575410329671e-05,0.00010717594037115241
2019-08-12,"[0.47547435923190773, 0.5245256407680923]",0.0004741138881266,0.00018651543511521998,0.00028759845301138006,0.0003739287555875752,8.886934768839719e-05,0.00023139905163798618
2019-08-13,"[0.4644520340390186, 0.5355479659609815]",0.0002260549871651978,7.774015672893803e-05,0.00014831483043625977,0.00024287034712688625,1.9944019210252886e-05,0.00013140718316856956
2019-08-14,"[0.45298207209789854, 0.5470179279021015]",0.0001073384288443789,5.06982033590445e-06,0.00010226860850847445,0.00010720724958104334,4.257640437265138e-06,5.5732445009154236e-05
2019-08-15,"[0.45342672165569137, 0.5465732783443086]",0.00010186558948435367,3.918709064884689e-05,6.267849883550677e-05,0.00010376153507808694,4.509312321497705e-05,7.4427329146532e-05
2019-08-16,"[0.4499595574352281, 0.5500404425647719]",3.882441395834465e-05,0.00011672512954412531,-7.790071558578065e-05,4.7358900869091845e-05,0.00010353839057464066,7.544864572186625e-05
2019-08-17,"[0.45754593146330874, 0.5424540685366913]",1.6025125580572223e-05,0.0001221255186450586,-0.00010610039306448637,9.226690789161397e-06,3.7750197826137466e-05,2.348844430764943e-05
2019-08-18,"[0.4391613139082311, 0.5608386860917688]",0.00011093332309699965,0.0003078237122412513,-0.00019689038914425167,4.5991342194803805e-05,0.0002263522536748883,0.00013617179793484605
2019-08-19,"[0.47278649798674904, 0.5272135020132509]",0.00031622875908726006,0.00073936794445617,-0.0004231391853689099,0.00018891122552151736,0.0007488020555761996,0.00046885664054885845
2019-08-20,"[0.4450488788879962, 0.5549511211120037]",0.000161253154183945,0.00036755183781958897,-0.00020629868363564397,0.00016182226113535132,0.00015072804324970347,0.0001562751521925274
2019-08-21,"[0.41352091130259155, 0.5864790886974084]",0.0008745356068481392,0.0016234486739710632,-0.000748913067122924,0.0006442847575273806,0.00028211332137295886,0.00046319903945016977
2019-08-22,"[0.4627640645559413, 0.5372359354440588]",0.0004801764198332516,4.5371065083643624e-05,0.000434805354749608,0.0005333171151729001,1.9838606811735068e-05,0.0002765778609923176
2019-08-23,"[0.4745192585320783, 0.5254807414679218]",0.0007972573285219306,5.880147759923295e-05,0.0007384558509226976,0.0007838488490765254,7.58921930304616e-05,0.0004298705210534935
2019-08-24,"[0.4723316108656522, 0.5276683891343479]",0.0006005405163123444,0.00016281278388125038,0.000437727732431094,0.0008152887472386454,0.00013358670229032284,0.0004744377247644841
2019-08-25,"[0.45633802933250095, 0.5436619706674991]",0.00010514066961012489,0.00010232833848552547,2.812331124599419e-06,6.158557681792978e-05,0.00010334575708657462,8.24656669522522e-05
2019-08-26,"[0.4784955319649845, 0.5215044680350155]",9.117033057005174e-05,0.00022819466787571074,-0.000137024337305659,0.00010996022068960933,0.00021628678852934755,0.00016312350460947843
2019-08-27,"[0.4463107469930571, 0.5536892530069428]",0.00030418703541418464,0.0003842518248404342,-8.006478942624955e-05,0.00019370506532729069,0.0002154862868515908,0.00020459567608944074
2019-08-28,"[0.4607239819089032, 0.5392760180910969]",9.099098896925349e-05,0.00011024512059879504,-1.925413162954155e-05,6.15341675559139e-05,8.783319310262936e-05,7.468368032927163e-05
2019-08-29,"[0.4816892939121306, 0.5183107060878693]",0.000284948222340691,0.00034282899619806376,-5.7880773857372776e-05,0.0002588321530267178,0.0003636787145537055,0.0003112554337902116
2019-08-30,"[0.4751592058942214, 0.5248407941057786]",0.00018158046308847388,0.00023224029697924546,-5.065983389077158e-05,0.0001711203442087854,0.0002624526766225905,0.00021678651041568797
2019-08-31,"[0.46405932245838777, 0.5359406775416122]",7.443407615288973e-05,0.00019732678027852373,-0.000122892704125634,6.199556811201336e-05,0.000136594551902411,9.929506000721218e-05
2019-09-01,"[0.44055879258811526, 0.5594412074118847]",0.0005776507386724264,0.0003349784746690784,0.00024267226400334797,0.0002344295488447669,0.0002641410920556618,0.00024928532045021435
2019-09-02,"[0.46718679903834187, 0.5328132009616582]",0.00013147081269189781,0.00015059192191950598,-1.9121109227608168e-05,0.0001602851271008652,0.0001703672294120392,0.0001653261782564522
2019-09-03,"[0.4393426495708389, 0.5606573504291612]",0.00023341168446176504,0.00047128552390992103,-0.000237873839448156,0.00016794920732128457,0.00023554455375975845,0.0002017468805405215
2019-09-04,"[0.4763909159336487, 0.5236090840663513]",0.00046014172331963554,0.000792867855288685,-0.00033272613196904944,0.0002958871621965338,0.000977112879686244,0.0006365000209413889
2019-09-05,"[0.4732033736882143, 0.5267966263117857]",0.0002003549189944413,0.0009088160913055344,-0.0007084611723110931,0.00026695251691438954,0.0007713899866391611,0.0005191712517767753
2019-09-06,"[0.45626045621125194, 0.5437395437887481]",0.00016416707404841129,0.0004143157075910931,-0.0002501486335426818,2.7852031372058495e-05,0.00044918254207913756,0.00023851728672559804
2019-09-07,"[0.4109571673361144, 0.5890428326638855]",0.0017266532484280863,0.0011031692118700558,0.0006234840365580306,0.0004892087649420773,0.0008033991159062391,0.0006463039404241582
2019-09-08,"[0.43821147161390367, 0.5617885283860964]",0.00038733793984917767,0.0002741348125639642,0.00011320312728521349,0.00018478826238719316,0.0003481053249350792,0.0002664467936611362
2019-09-09,"[0.44814694012392886, 0.551853059876071]",0.00026298241287311535,0.00019336130906225717,6.962110381085817e-05,0.00031314151190643804,0.00017006430645449466,0.00024160290918046637
2019-09-10,"[0.4772015535228911, 0.5227984464771088]",0.001137996431612026,0.00031249910499761964,0.0008254973266144062,0.000780238356292769,0.00023243184132115053,0.0005063350988069598
2019-09-11,"[0.44182083603402944, 0.5581791639659704]",0.00021900961818425093,0.0003716217184660292,-0.0001526121002817783,0.0002907839878163052,0.0002779070008104731,0.00028434549431338913
2019-09-12,"[0.46453466069843735, 0.5354653393015627]",0.00015869387489844677,0.0001339485638907439,2.4745311007702862e-05,7.522691934301789e-05,8.153094596404967e-05,7.837893265353379e-05
2019-09-13,"[0.4559506257352179, 0.5440493742647821]",0.00012159765790077804,0.00019202750764336918,-7.042984974259114e-05,7.883942923553241e-05,8.86174281779205e-05,8.372842870672646e-05
2019-09-14,"[0.4805243118242423, 0.5194756881757577]",0.00039504401433819767,0.00024493700491092424,0.00015010700942727343,0.0002634865836111355,0.0003309509247096691,0.0002972187541604023
2019-09-15,"[0.4428785263688447, 0.5571214736311553]",0.00034527499665408984,0.0005240968029668367,-0.0001788218063127469,0.0002671257356958802,0.0002830200149441524,0.0002750728753200163
2019-09-16,"[0.47522098316445466, 0.5247790168355454]",0.0002424344661079139,0.00041017469628462167,-0.00016774023017670776,0.00021294533681100666,0.00048407362957483905,0.00034850948319292284
2019-09-17,"[0.4844621120402268, 0.5155378879597732]",0.0003066584871113845,0.0006107126263912435,-0.00030405413927985897,0.00039820558532485635,0.0006861996489695446,0.0005422026171472005
2019-09-18,"[0.4615645253041139, 0.5384354746958862]",0.0001775894396740431,0.0003453139905039394,-0.00016772455082989633,6.91284697077477e-05,0.00014393446910249908,0.0001065314694051234
2019-09-19,"[0.4286675488882786, 0.5713324511117214]",0.001070378688488173,0.0005615197576277258,0.0005088589308604473,0.00041731808720963656,0.0007110062642546606,0.0005641621757321486
2019-09-20,"[0.4844219658164759, 0.5155780341835241]",0.0006096567253446235,0.000867967921678065,-0.0002583111963334415,0.0006853086770286749,0.00022088502097457923,0.0004530968490016271
2019-09-21,"[0.4404021618177432, 0.5595978381822568]",0.0004236229088297095,6.866755338004449e-05,0.000354955355449665,0.00039484589075989776,5.96194943203592e-05,0.00022723269254012847
2019-09-22,"[0.43833331583718765, 0.5616666841628123]",0.00037285819369193104,0.00013716677227427714,0.0002356914214176539,0.0004924870845425917,4.2544567923987783e-05,0.00026751582623328976
2019-09-23,"[0.45101798254002673, 0.5489820174599733]",0.00023294189108038232,1.0536853856438164e-05,0.00022240503722394415,0.0002317304425359774,7.923295803027336e-06,0.00011982686916950238
2019-09-24,"[0.45744740339361745, 0.5425525966063826]",0.00011744831390714026,5.662698359419005e-06,0.00011178561554772126,7.003873629688168e-05,3.7824395965673855e-06,3.6910587946724534e-05
2019-09-25,"[0.45528655733704043, 0.5447134426629596]",5.230069674090978e-05,8.561788988503176e-06,4.373890775240661e-05,6.58609767414878e-05,3.859638446948284e-06,3.486030759421804e-05
2019-09-26,"[0.4527851168125546, 0.5472148831874454]",5.22934260502156e-06,8.239943120534812e-05,-7.717008860032656e-05,4.10091858403001e-06,9.619940308894602e-05,5.0150160836488014e-05
2019-09-27,"[0.460150651481443, 0.5398493485185569]",1.4308903166436337e-05,5.032497779929548e-05,-3.601607463285914e-05,9.804045040853774e-06,3.1063348203528935e-05,2.0433696622191354e-05
2019-09-28,"[0.4506993407498008, 0.5493006592501992]",1.9277659561964054e-05,0.00020848351368787598,-0.00018920585412591194,1.852576578775601e-05,6.807420389737061e-05,4.329998484256331e-05
2019-09-29,"[0.47359250675673664, 0.5264074932432633]",0.0001906651188525395,2.486387470274079e-05,0.00016580124414979872,7.309969301424418e-05,1.8018668698783303e-05,4.555918085651374e-05
2019-09-30,"[0.4656508495623031, 0.5343491504376968]",5.314260579168998e-05,1.448767467435722e-05,3.865493111733276e-05,4.255131487663802e-05,1.0655582326337111e-05,2.6603448601487567e-05
2019-10-01,"[0.47296267447538987, 0.52703732552461]",9.211118636190552e-05,2.0160662258695227e-05,7.19505241032103e-05,0.00011168118381227985,1.4609450229995728e-05,6.31453170211378e-05
2019-10-02,"[0.4643647835777056, 0.5356352164222943]",2.6893237125523862e-05,4.846820617355013e-05,-2.157496904802627e-05,1.8571650509713e-05,4.8388421683284494e-05,3.348003609649875e-05
2019-10-03,"[0.47126088612581957, 0.5287391138741804]",1.370967997780441e-05,3.706319272146593e-05,-2.335351274366152e-05,9.273308447973491e-06,2.598953311076584e-05,1.7631420779369665e-05
2019-10-04,"[0.4795765693167455, 0.5204234306832545]",5.7549769540109066e-05,0.00010986224425534157,-5.23124747152325e-05,4.170448625399234e-05,6.632784607779472e-05,5.4016166165893524e-05
2019-10-05,"[0.4676613364709367, 0.5323386635290633]",2.7715925134701327e-05,1.897406509619265e-05,8.741860038508678e-06,3.074112298700058e-05,1.3580986665666926e-05,2.2161054826333754e-05
2019-10-06,"[0.459454985107588, 0.5405450148924119]",0.00010236270796666251,0.00035001945172415653,-0.00024765674375749403,7.282189670804783e-05,0.00046153273900864514,0.0002671773178583465
2019-10-07,"[0.4690841313983889, 0.5309158686016112]",3.42690964498507e-05,0.0005286279382511823,-0.0004943588418013316,2.3773586570965442e-05,0.0006734034673895376,0.00034858852698025153
2019-10-08,"[0.46103693336542767, 0.5389630666345723]",1.8616941418789115e-05,0.0007240205116066581,-0.000705403570187869,1.299865257659625e-05,0.0005063738830460198,0.00025968626781130804
2019-10-09,"[0.41504631655269836, 0.5849536834473017]",0.001185784184759877,0.002058349586496349,-0.0008725654017364721,0.0002106014636915998,0.0016018168082016677,0.0009062091359466338
2019-10-10,"[0.4570620425522262, 0.5429379574477737]",0.000326080295646726,0.000584349612772255,-0.000258269317125529,0.00040500508813887104,0.00053006409410537,0.0004675345911221205
2019-10-11,"[0.5076883123335366, 0.49231168766646344]",0.0022322403871119557,0.002580576464740631,-0.0003483360776286755,0.0014808119880677013,0.0009639127236641637,0.0012223623558659325
2019-10-12,"[0.4583682043088182, 0.5416317956911819]",0.0007243311140323821,0.00047451001945851063,0.00024982109457387147,0.0005228135723623823,3.068107770002e-05,0.00027674732503120116
2019-10-13,"[0.42666063615391686, 0.5733393638460831]",0.0014262306067859053,5.36082888516626e-05,0.0013726223179342427,0.0013255190569340784,7.339831328382694e-05,0.0006994586851089527
2019-10-14,"[0.42761401640675256, 0.5723859835932474]",0.001234209468931181,0.00012924497257895765,0.0011049644963522234,0.001419765766506004,9.185847381995613e-05,0.0007558121201629801
2019-10-15,"[0.429068843423183, 0.5709311565768169]",0.0001462808751873613,0.00016270204533076673,-1.642117014340544e-05,0.00020401584032479387,8.716923032427534e-05,0.0001455925353245346
2019-10-16,"[0.40915934854830777, 0.5908406514516922]",0.00017863148208602415,5.069165904009965e-05,0.0001279398230459245,1.901314362083015e-05,3.6445605586747904e-05,2.7729374603789027e-05
2019-10-17,"[0.40732064278914865, 0.5926793572108514]",0.0001521541860663116,0.00038065953772243796,-0.00022850535165612636,0.00010711835152915477,0.00039749336881636044,0.0002523058601727576
2019-10-18,"[0.42005711374634114, 0.579942886253659]",6.210691396234041e-05,0.00015966918672003386,-9.756227275769345e-05,1.717993646291213e-05,0.00021580641590185522,0.00011649317618238368
2019-10-19,"[0.4223217742206895, 0.5776782257793106]",6.922476927316368e-05,0.0002951000538876742,-0.0002258752846145105,4.833729708981706e-05,0.00019267710040162618,0.00012050719874572163
2019-10-20,"[0.4502873122805649, 0.549712687719435]",0.0006016184727553724,0.0004335468830864988,0.00016807158966887362,0.00024259319563350913,0.0003055722270155283,0.0002740827113245187
2019-10-21,"[0.415315255283817, 0.5846847447161829]",0.00021989216443528406,0.00036195058937687563,-0.00014205842494159157,0.0002850312814671223,0.00028715378411887314,0.0002860925327929977
2019-10-22,"[0.4524954100990383, 0.5475045899009617]",0.00038955322831200667,0.0003487917307399316,4.0761497572075066e-05,0.0002908757079583989,0.0003003056630055592,0.00029559068548197905
2019-10-23,"[0.4138826326339475, 0.5861173673660525]",0.0004785193731992976,0.0008610292243436775,-0.00038250985114437986,0.00033935244923324485,0.0006984387197298833,0.0005188955844815641
2019-10-24,"[0.4426429767239063, 0.5573570232760937]",0.00028418489531666075,0.00019836302618295715,8.58218691337036e-05,0.00016709568793106527,0.00021780805646403852,0.0001924518721975519
2019-10-25,"[0.4742564439675375, 0.5257435560324626]",0.0008627073795226481,0.0007539862391329396,0.00010872114038970853,0.0007042217179874576,0.00017232196211071805,0.0004382718400490878
2019-10-26,"[0.43866584488244936, 0.5613341551175506]",0.0003201037490526604,0.0005726673060725882,-0.00025256355701992777,0.00025735656342939714,0.0007817397668103093,0.0005195481651198532
2019-10-27,"[0.42980287395591654, 0.5701971260440836]",0.00037378380491894593,0.0009526129921076632,-0.0005788291871887173,0.00044145563919531744,0.0009330458169420252,0.0006872507280686713
2019-10-28,"[0.4390085309035749, 0.5609914690964252]",0.0002230751335043856,0.0009553608472812674,-0.0007322857137768818,0.00028548862408699175,0.0005530854017311139,0.0004192870129090528
2019-10-29,"[0.4964579042194714, 0.5035420957805286]",0.0018571055583407215,0.00024248445551297584,0.0016146211028277456,0.0002675434094181765,0.000210474663794541,0.00023900903660635877
2019-10-30,"[0.463647702759032, 0.536352297240968]",0.0004750403597882661,0.0002465022152265348,0.00022853814456173132,0.0001203153245287967,8.940658279136437e-05,0.00010486095366008053
2019-10-31,"[0.48133006400665623, 0.5186699359933437]",0.00039095200791244264,0.0008475930045351177,-0.0004566409966226751,0.0003614630374518923,0.0006337515572072663,0.0004976072973295793
2019-11-01,"[0.48431480606583754, 0.5156851939341623]",9.745867587085349e-05,0.001161770455486512,-0.0010643117796156583,8.723492880144108e-05,0.0004341742227315834,0.0002607045757665122
2019-11-02,"[0.43663586480783406, 0.5633641351921659]",0.0008395551356853286,6.47553101258626e-05,0.000774799825559466,0.00033781869982462553,7.3303708665978165e-06,0.00017257453534561166
