,change_point,resonance,novelty,transience,happiness,trust,expectation,surprised,anger,contempt,grief,fear,date,epidemiological,other,policy,danish,international,new_cases,new_cases_MA7,n_all_tweets,n_keyword_tweets,proportion_keyword_tweets
456,1,-1.7777933888359022e-05,0.00036860558693232846,0.0003863835208206875,9425306565080778.0,1.1962923004198758e+16,2659567333092345.0,1.1069312904930066e+16,7465778717014708.0,2.347619219753635e+16,3919375469232266.0,6064555237327252.0,2020-04-01,0,0,1,1,0,247.0,197.57142857142858,35963,3161,0.08789589300114006
457,1,-0.0004486548523858233,0.0003642369134386929,0.0008128917658245163,8980757818449177.0,1.3266179135047132e+16,2.6435732479058892e+16,1.0853312501641152e+16,7211514323976576.0,2332965627707901.0,3896940892261639.0,6003455610114749.0,2020-04-02,0,0,1,1,0,279.0,215.57142857142858,38083,3129,0.08216264474962581
458,1,-0.0007075616558542344,0.00036341286389833007,0.0010709745197525645,1.0184715396927916e+16,1.267930414759484e+16,2669205863356828.0,1.1123408497374404e+16,7031139254724664.0,2.193253208278341e+16,4152604532307433.0,6180986212125465.0,2020-04-03,0,0,0,0,0,371.0,244.42857142857142,35611,3230,0.09070231108365392
459,1,-0.000372620400679537,0.0007675991429560073,0.0011402195436355444,1.0826122422129392e+16,1.1914544617307504e+16,2.4191023912113936e+16,1.1408193270400946e+16,7834490017432488.0,2.3106614478834324e+16,4276166825642206.0,6422668815577409.0,2020-04-04,0,0,0,0,0,320.0,268.0,30403,2565,0.0843666743413479
460,1,-0.0008861844169670453,0.0005840855108403634,0.0014702699278074088,1.1045406972868476e+16,1.176470568628758e+16,2.4469975334977668e+16,1.137376508232784e+16,7671388574095059.0,2356760549296713.0,3937620825278315.0,6.1487734151056584e+16,2020-04-05,0,0,0,0,0,292.0,282.0,30002,2494,0.08312779148056798
461,1,0.0008299490870407122,0.001872433024758009,0.0010424839377172967,8232424973379403.0,1.0410526544537888e+16,2.565041832366299e+16,1.2251863441771516e+16,7275374318186756.0,2384903187952278.0,4.687046091661776e+16,7623061042658147.0,2020-04-06,0,0,1,1,0,312.0,300.57142857142856,46017,4752,0.10326618423626052
462,1,-0.00017529527448299342,0.001245366769359742,0.001420662043842735,8030739587965022.0,1.1006308976829208e+16,2531189911565634.0,1.1394338224396024e+16,7591378884442468.0,2.499179141346771e+16,4078237241243021.0,7574917247171581.0,2020-04-07,0,0,0,0,0,390.0,315.85714285714283,40482,4541,0.11217331159527692
463,1,-0.0003967590929257036,0.0005658535879294442,0.0009626126808551476,9149878384518748.0,117124341806324.0,2506034533450939.0,1.1284008232432576e+16,7723745756822495.0,2.406111244754497e+16,3871018095314463.0,7116916579798466.0,2020-04-08,0,0,1,0,1,331.0,327.85714285714283,37413,4004,0.107021623499853
464,1,0.0012342302768762758,0.0015174942964755,0.0002832640195992243,1.029105693644378e+16,1.2383081378695776e+16,2.377681805162153e+16,1.18296680563954e+16,7864622386302153.0,2.4179637821838896e+16,3.925953979822411e+16,5728493682568981.0,2020-04-09,1,0,0,1,0,233.0,321.2857142857143,31421,2154,0.06855287864803794
465,1,0.0007882770638393343,0.0011270763331836695,0.0003387992693443353,1100699763750707.0,1.1872185805077694e+16,2.3315116627291784e+16,1167526037334043.0,7712574451801815.0,2.4712388114331344e+16,4.050454197584267e+16,5634266129837286.0,2020-04-10,0,0,0,0,0,184.0,294.57142857142856,30053,2322,0.07726350114797191
466,1,-5.4088376216847275e-05,0.0006431131815751886,0.0006972015577920358,1021114106304706.0,1.2047944944817962e+16,2191781047824432.0,1.1373928073068626e+16,8319171000887987.0,2591240327286566.0,4065374857287834.0,6.13056577445135e+16,2020-04-11,0,0,0,0,0,177.0,274.14285714285717,31532,2092,0.06634530001268553
467,1,-0.0009406452719788428,0.0003105563964007308,0.0012512016683795734,1138231092741643.0,1.2069436589079832e+16,2.308267348270611e+16,1.1462519034152708e+16,769298455514466.0,2395862156478863.0,44322311652527.0,5.899118990646073e+16,2020-04-12,0,0,0,0,0,178.0,257.85714285714283,27582,1692,0.061344355014139665
468,1,-0.00017673453903564468,0.0006254473425962273,0.0008021818816318721,972994557733919.0,1.1254350534391186e+16,2.3182558520752736e+16,1.1477017900465544e+16,7668821716608747.0,2.710738312241819e+16,3934305947151006.0,562488033571569.0,2020-04-13,0,0,0,0,0,144.0,233.85714285714286,30502,2319,0.07602780145564225
469,1,0.0005070514720002126,0.001099804095374718,0.0005927526233745054,8719473960202025.0,1.1154502801313716e+16,2528557116440813.0,1.2153975657549748e+16,8143780531559627.0,2.5045996743300304e+16,3962020809759059.0,5512706648635221.0,2020-04-14,0,0,0,0,0,193.0,205.71428571428572,36233,3463,0.09557585626362708
470,1,7.676817981010177e-05,0.0007058501345567356,0.0006290819547466338,8924182192217422.0,1.1651131457711584e+16,2.5576145220641496e+16,1.20870976153913e+16,7443910990061714.0,2.4960895894300696e+16,3962637267116738.0,5372288702807637.0,2020-04-15,0,0,0,0,0,170.0,182.71428571428572,34513,2855,0.0827224524092371
471,1,0.000393774662314749,0.0007388027484343139,0.00034502808611956487,1.0128273516764566e+16,1.2691003625530478e+16,2.494854838256373e+16,1.1859382816671816e+16,7512641578370478.0,2.3619757735870264e+16,4033804558612742.0,5183932435850593.0,2020-04-16,0,0,0,0,0,198.0,177.71428571428572,35581,2448,0.06880076445293838
472,1,0.00020045616336237,0.0007198147962261039,0.0005193586328637339,1.0025097287564616e+16,1196175872683975.0,2.6438145437648836e+16,1.193028982981936e+16,7515208805250623.0,2.2275535807631988e+16,3712868095487019.0,6120552361038507.0,2020-04-17,0,0,0,0,0,194.0,179.14285714285714,34434,3522,0.10228262763547656
473,1,-1.8124255366147287e-05,0.0006038718674516399,0.0006219961228177872,1.0241283357679836e+16,1.2891887269747388e+16,2.376858232087505e+16,1.1216179142765524e+16,7539583852923361.0,2.4496932340471012e+16,3858627569743826.0,5965229629101791.0,2020-04-18,0,1,0,1,0,169.0,178.0,28067,2305,0.08212491538105249
474,1,-9.279379368511186e-05,0.0003153006652373787,0.00040809445892249057,1.0657471468065498e+16,1.1995778691429786e+16,2.4464666477635216e+16,1.1539572552633444e+16,720665626993691.0,2.4311256822853904e+16,3.99209257815269e+16,5812167718154107.0,2020-04-19,0,0,0,0,0,142.0,172.85714285714286,28214,1936,0.06861841638902673
475,1,0.00020789418222991315,0.000498616372675479,0.0002907221904455659,1.0224057047489e+16,1.1472083143680776e+16,2.6719423456228184e+16,1.1713973600364132e+16,6924503110301926.0,2317572447276589.0,4099423456228189.0,565031406463359.0,2020-04-20,0,0,1,1,0,131.0,171.0,32955,2541,0.07710514337733272
476,1,-7.004453350968002e-06,0.0004995036841813483,0.0005065081375323163,9683948972947372.0,1.1323305511158466e+16,2.592038418279761e+16,1.2268226484342624e+16,7404679453027879.0,2.299605161901379e+16,4327073343988634.0,6054220683123186.0,2020-04-21,0,0,1,1,0,180.0,169.14285714285714,33786,2756,0.08157224886047475
477,1,-1.6977018333357832e-05,0.00042033720008697483,0.0004373142184203327,9526233503745096.0,1.2775621210319818e+16,2524103852098442.0,1.2151301866603256e+16,7364608845559387.0,2.3704360361431456e+16,3.784787777909879e+16,543164308643443.0,2020-04-22,0,0,0,0,0,217.0,175.85714285714286,33644,2397,0.07124598739745573
478,1,-0.001402038414618407,0.00028699052318865726,0.0016890289378070644,1.0061137801021648e+16,1.1888722330333252e+16,2.6345262709802964e+16,1.1491090975431768e+16,7706424835806372.0,2.3358693140355148e+16,3597482364388226.0,5.530120408659693e+16,2020-04-23,0,0,0,0,0,161.0,170.57142857142858,32888,2403,0.07306616395037703
479,1,-0.0019564133346471483,0.00048115789472893993,0.002437571229376089,1.069228410206084e+16,1.2350714548577036e+16,265815658734053.0,1100799190382728.0,7905372914622177.0,2228676705103042.0,3.7038518155053976e+16,5451248159960745.0,2020-04-24,0,0,0,0,0,137.0,162.42857142857142,32608,2325,0.07130152109911678
480,1,-0.00021257520465461766,0.0008730350856800156,0.0010856102903346332,1.0358973241231304e+16,1.2566974046006302e+16,2304523170813493.0,1.2025776272550464e+16,7517557507880086.0,2515311179666018.0,4.021997183287506e+16,5289504392730198.0,2020-04-25,0,0,0,0,0,235.0,171.85714285714286,29822,1658,0.055596539467507214
481,1,0.0003278255233948036,0.0036875878411730986,0.003359762317778295,9062023578270478.0,1.1261467613369948e+16,2074332172282135.0,1.1770493670038178e+16,855053586978364.0,2.9781442159555228e+16,3856973005559648.0,4.9531616317234904e+16,2020-04-26,0,0,0,0,0,130.0,170.14285714285714,29858,1579,0.052883649273226606
482,1,0.0012693827879286064,0.0015985732109838645,0.0003291904230552581,9822873668573594.0,1.1181409020512656e+16,2534670817661746.0,1.2257754669869464e+16,7731530705774517.0,2.38409178545466e+16,4.621015202756091e+16,5176083314896171.0,2020-04-27,0,0,1,1,0,123.0,169.0,31639,1947,0.06153797528366889
483,1,0.0008694911680242673,0.0012869224476706248,0.0004174312796463575,9488213805037492.0,1.1425995000961352e+16,2.5716532077164644e+16,1187478049093123.0,7536576299429595.0,2437183233993463.0,3968121515093251.0,559742998141383.0,2020-04-28,0,0,0,0,0,153.0,165.14285714285714,31206,2199,0.07046721784272256
484,1,0.00042667995171335104,0.0014636124203913769,0.0010369324686780258,9313859436037158.0,1.1285287069559792e+16,2.7004940419525324e+16,1.2015192200374222e+16,7313606670387027.0,2.395341233627679e+16,4.003699569970127e+16,5088415454814036.0,2020-04-29,0,0,0,0,0,157.0,156.57142857142858,30463,1976,0.0648655746315202
485,1,-0.0007529161925518653,0.0006287444176178826,0.0013816606101697481,8942995900908929.0,1.1952022812332914e+16,2.5767780550109904e+16,1.1488085902691142e+16,7417774609398205.0,2.3488044317709256e+16,5.4127992633517496e+16,550908928889681.0,2020-04-30,1,0,0,1,0,150.0,155.0,33666,2014,0.059822966791421614
486,1,-0.00017685955788183526,0.0005418023186220756,0.0007186618765039108,9680186251684844.0,1.2556249234162478e+16,2429756770003676.0,1.1380697831148144e+16,7260295919617692.0,2.4634775150104156e+16,4.597288935179512e+16,5569988359269697.0,2020-05-01,0,0,0,0,0,153.0,157.28571428571428,32644,2155,0.06601519421639505
487,1,0.00048371126838337033,0.0012253314794484092,0.0007416202110650388,1.0849695402705956e+16,1.201344478288588e+16,2.2625348870156548e+16,1.1791974215484876e+16,7395926896649428.0,2.585404831054757e+16,45171459941914.0,4930615569880285.0,2020-05-02,0,0,0,0,0,96.0,137.42857142857142,28234,1402,0.0496564425869519
488,1,-0.0002141864222502837,0.0011588282302026664,0.00137301465245295,1.0296414689963308e+16,1.1704813106178938e+16,2276446293000109.0,1.1384343782919828e+16,830391223800356.0,2689089323985615.0,3982763631079952.0,4651839877946892.0,2020-05-03,0,0,0,0,0,116.0,135.42857142857142,27529,1392,0.0505648588760943
489,1,-0.0003696447578750502,0.0005592161971304146,0.0009288609550054649,9967624774503908.0,1.2105039085989176e+16,2.4721587492483464e+16,1.1573289236319902e+16,818095610342754.0,2.498414311485267e+16,4077982561635598.0,4.368072760072158e+16,2020-05-04,0,0,0,0,0,147.0,138.85714285714286,33260,1723,0.05180396873120866
490,1,0.0004973257365356032,0.0009749646448122373,0.0004776389082766341,9754669575853746.0,1.1716043505570432e+16,2.661610301166981e+16,1.1738672352805048e+16,763151178551357.0,2.3850252900922344e+16,4058930873747892.0,4612955800191741.0,2020-05-05,0,0,0,0,0,151.0,138.57142857142858,30249,1543,0.051009950742173286
491,1,0.000246782262938659,0.0012509531978392625,0.0010041709349006033,9052121412870004.0,1.1939191183113008e+16,2730086723478574.0,1.1850778403444846e+16,7299117709054774.0,2.298479026769851e+16,4099722966665663.0,5452253907073383.0,2020-05-06,0,0,0,0,0,117.0,132.85714285714286,33209,2316,0.06974013068746424
492,1,-0.0013372469531541262,0.0006898155748597899,0.002027062528013916,9341748475484700.0,1.1900298066668488e+16,2724254423145287.0,1291134567529875.0,6976389838387705.0,2.240923459761e+16,3875246793732396.0,5321244770160518.0,2020-05-07,0,0,1,1,0,145.0,132.14285714285714,36569,2989,0.08173589652437857
493,1,0.0002581431563012961,0.0008195640791377952,0.0005614209228364992,9990666161281152.0,1.22198016361856e+16,2396692567674279.0,1297483180138349.0,7959651283995073.0,2.3904592690862e+16,394905082283079.0,5013676995483116.0,2020-05-08,0,0,0,0,0,135.0,129.57142857142858,31659,2415,0.07628162607789253
494,1,0.0008330909157368562,0.0015089844297738687,0.0006758935140370124,1076491842900302.0,1.1579935548841892e+16,2.291583081570997e+16,1.1728382678751256e+16,8394864048338367.0,2.5388829808660624e+16,3780326283987915.0,5424511581067471.0,2020-05-09,0,0,1,1,0,101.0,130.28571428571428,24825,1548,0.06235649546827795
495,1,-8.58916697303938e-05,0.001401748160619766,0.0014876398303501595,1080627268014515.0,1167926757016959.0,2155506924387173.0,1225538398874324.0,7903128934310893.0,2658198178182626.0,4.1331889209805224e+16,5064359771902539.0,2020-05-10,0,0,0,0,0,110.0,129.42857142857142,27006,1597,0.0591350070354736
496,1,0.00020937326753195482,0.000708486598015382,0.0004991133304834271,1.0026828684714244e+16,1.1483418785890072e+16,254445652173913.0,1.2090261826633852e+16,7461908668307356.0,2.4330800519551544e+16,3867404976756904.0,5272286026797921.0,2020-05-11,0,0,1,1,0,84.0,120.42857142857143,29256,1814,0.062004375170905124
497,1,0.0005056209136942425,0.001042912572730624,0.0005372916590363815,8376766152639044.0,1142378308235507.0,2.4742623049763104e+16,1.2231858647433382e+16,7864550200682018.0,2.6482122702719012e+16,3.8832211727072456e+16,4972118779611913.0,2020-05-12,0,0,1,1,0,78.0,110.0,33137,2205,0.06654193197935843
498,1,-0.00040651026815573656,0.0009272913489437183,0.001333801617099455,9266093475833464.0,1177146275323018.0,2.6280650821502628e+16,1.1610492901579196e+16,7449280587015472.0,2.400760567873664e+16,4102443770936353.0,5489427340883713.0,2020-05-13,0,0,0,0,0,76.0,104.14285714285714,31345,1924,0.06138140054235125
499,1,-0.0011435587805596692,0.0005077533556263422,0.0016513121361860113,8331918097754293.0,1.2204150594451782e+16,2624903038309115.0,1.2237661822985468e+16,721850990752972.0,2.5421770145310436e+16,3523756935270806.0,4.790589167767502e+16,2020-05-14,0,0,0,0,0,46.0,90.0,37850,2292,0.060554821664464985
500,1,6.334065442433422e-05,0.0006661469735664582,0.0006028063191421241,993561731308476.0,1.1777423026735886e+16,2.4778428051861516e+16,1219390599405869.0,7891573891557234.0,2.526677309197923e+16,3905669230128543.0,4228232321830145.0,2020-05-15,0,0,0,0,0,78.0,81.85714285714286,36019,1835,0.050945334406840834
501,1,0.0006683750493346066,0.0019977498004654184,0.0013293747511308118,1.0759211835732768e+16,1.1798892058647912e+16,2.2002849465932456e+16,1.2185427585749352e+16,8455529755191402.0,2.7135613348371256e+16,3891534531944536.0,3750189079811583.0,2020-05-16,0,0,0,0,0,67.0,77.0,30146,1141,0.037849134213494326
502,1,-0.0007838425278965008,0.0008155966057407933,0.001599439133637294,1.0252807834794408e+16,1183851740454095.0,2.2347834060815024e+16,1.2031797674503904e+16,8365906173201776.0,2721781168616807.0,3.7515680592744744e+16,4171903312181344.0,2020-05-17,0,0,0,0,0,69.0,71.14285714285714,27263,1097,0.040237684774236136
503,1,0.0007259019128974838,0.0013239505995000054,0.0005980486866025218,9119369311626714.0,1.2933329060376872e+16,2.6293744391744644e+16,1.1171090244840402e+16,7720449301371618.0,2.475494487886168e+16,3745285860787078.0,4239469298807844.0,2020-05-18,0,0,1,1,0,41.0,65.0,31204,1563,0.05008973208563005
504,1,0.000695981390248057,0.0011842386903499244,0.0004882573001018675,8755673425960696.0,1.2058812116660406e+16,2.5468722618600576e+16,1.1473003504819124e+16,7519673926649141.0,259417636750532.0,3.704693954187006e+16,5057294404806609.0,2020-05-19,0,0,0,0,0,76.0,64.71428571428571,31956,1779,0.05567029665790462
505,1,-0.00039697933865630585,0.0009566109858199584,0.0013535903244762642,8997605950743842.0,1.1718164770596322e+16,2.6493174146768344e+16,1189474309288661.0,7410538817352168.0,2.4439773721715212e+16,3.5977840980122516e+16,5425159394924365.0,2020-05-20,0,0,1,1,0,73.0,64.28571428571429,31996,2065,0.06453931741467682
506,1,-7.430781034494168e-05,0.0006562372015938,0.0007305450119387416,1.0379004912643592e+16,1.1778203376057324e+16,2.405559782809441e+16,1.1779839692682744e+16,7748347061648135.0,2560415912532782.0,3699150445092896.0,4.9329775052635464e+16,2020-05-21,0,0,0,0,0,65.0,67.0,27073,1538,0.05680936726628006
507,1,0.00036901340586625967,0.0007227036085362764,0.0003536902026700167,1.0007623084673916e+16,1.1229714047461868e+16,2.341532260866543e+16,1.2284868489628572e+16,8193023175011291.0,2657121017337827.0,3780094506792675.0,4.498704006115144e+16,2020-05-22,0,0,0,0,0,48.0,62.714285714285715,28781,1751,0.06083874778499705
508,1,0.00028691727367433903,0.0009839030881874805,0.0006969858145131412,1036876836158192.0,1.1190448210922784e+16,2.202429755178907e+16,1.2612843691148776e+16,8585088512241054.0,2.7050764595103576e+16,3733721280602636.0,4414436911487758.0,2020-05-23,0,0,0,0,0,59.0,61.57142857142857,26550,1150,0.04331450094161959
509,1,-0.0007856416352026699,0.0007721322921963487,0.0015577739273990186,9719499808688994.0,1.1334940345751154e+16,2.091262652614004e+16,1.2097457302862706e+16,8761442137117811.0,2882125639152666.0,3915398796479877.0,4415284009878604.0,2020-05-24,0,0,0,0,0,71.0,61.857142857142854,28749,996,0.034644683293331945
510,1,0.00022959059339660386,0.0005802937716081607,0.00035070317821155674,8918828657376142.0,1.1556320216096752e+16,2410519368899257.0,1.2198584934618452e+16,7920375713671801.0,2.7250227147154516e+16,3715390754496899.0,4314248879612008.0,2020-05-25,0,0,0,0,0,27.0,59.857142857142854,32578,1565,0.0480385536251458
511,1,0.0007972377621985278,0.0011875110086494165,0.0003902732464508886,9549141865985028.0,1160641166088491.0,2.5707558882599956e+16,1.1824170774755034e+16,7518459010407157.0,2.5560924472034564e+16,3641190432718642.0,4569648834520114.0,2020-05-26,0,0,0,0,0,41.0,54.857142857142854,32862,1439,0.04378917899093177
512,1,-7.532255943963444e-05,0.0007516057468324915,0.0008269283062721259,8535890246975804.0,1.1758590599798384e+16,2500140498991935.0,1.2527513860887096e+16,7396304813508064.0,2.619474546370967e+16,385536164314516.0,4707664440524193.0,2020-05-27,0,0,1,1,0,52.0,51.857142857142854,31744,1441,0.045394405241935484
513,1,-0.0014790059909002078,0.00024805063651741813,0.001727056627417626,9172233858482832.0,1.1251570895182586e+16,2.6232289105424516e+16,1.1770761618553256e+16,7331387548189296.0,2585563245606047.0,3682582035637312.0,4681844397899402.0,2020-05-28,0,0,0,0,0,32.0,47.142857142857146,32943,1509,0.04580639286039523
514,1,-0.00011288336830043772,0.0007318950031074082,0.0008447783714078459,8452448453608247.0,1.0930180412371132e+16,2.369036655211913e+16,1.2036660939289804e+16,8454894043528063.0,2.7986403207331044e+16,3760701603665521.0,4665068728522336.0,2020-05-29,0,0,1,1,0,81.0,51.857142857142854,34920,1980,0.05670103092783505
515,1,0.0011507566123946926,0.00158258497526129,0.0004318283628665972,1.0259058440356786e+16,1.1574991672526736e+16,2116890706539842.0,1.1525248898922978e+16,8782963840260558.0,2757626485066064.0,4024442059291609.0,5.066590177282653e+16,2020-05-30,1,0,0,1,0,40.0,49.142857142857146,27019,1199,0.04437617972537844
516,1,0.00039708608270054926,0.0011645237499284071,0.0007674376672278579,1.0574280725726864e+16,1.1075476353146586e+16,2085914370302892.0,1.2137091019509602e+16,8528839292492219.0,2790296439687239.0,4103306004706596.0,4.796906551279131e+16,2020-05-31,0,0,0,0,0,36.0,44.142857142857146,26346,898,0.034084870568587264
517,1,-0.00031304500781667317,0.00031364872949512764,0.0006266937373118008,9538149852119618.0,1079174498849819.0,2.1451045021360496e+16,1.2062799868550768e+16,8744015773907327.0,2.8661800854419984e+16,3961919158724942.0,4768241866579033.0,2020-06-01,0,1,0,1,0,30.0,44.57142857142857,30430,895,0.029411764705882356
518,1,5.585443108441809e-05,0.0008172034622908219,0.0007613490312064037,8188991838988771.0,1.0873369331778852e+16,2.2250003068049332e+16,1.1862925691845124e+16,9088556175983308.0,2.921032091796035e+16,3.5299625697981216e+16,4973798858685647.0,2020-06-02,0,0,0,0,0,35.0,43.714285714285715,32594,1054,0.032337239982818934
519,1,0.00044343949585694026,0.0007261088204941952,0.00028266932463725494,88842572273638.0,1.1523610978596184e+16,2.337387335814013e+16,1.1292879178195464e+16,8449375059631713.0,2828531946697198.0,4096587475749769.0,4071217759119676.0,2020-06-03,0,0,0,0,0,37.0,41.57142857142857,31443,972,0.03091308081289953
520,1,-2.7780460671481462e-05,0.0006602045215549632,0.0006879849822264447,8665799234086179.0,1.2120938998281216e+16,2.4118647287639836e+16,1.1396019660464976e+16,7991894581310495.0,2740295811597262.0,3875418387962488.0,4406534390736663.0,2020-06-04,0,0,0,0,0,40.0,42.714285714285715,33165,1148,0.034614804764058496
521,1,-6.560112105406683e-06,0.00038409513738584954,0.00039065524949125617,9419540645627994.0,1.1784311420562436e+16,2285625282575278.0,1.1745869126201884e+16,800669741085692.0,2.821253277873225e+16,3831262621695753.0,4.122346806522591e+16,2020-06-05,0,0,0,0,0,64.0,40.285714285714285,33177,1030,0.031045603882207555
522,1,3.760689590908946e-05,0.0006128683073559259,0.0005752614114468363,9060852939270204.0,1.2079114006092422e+16,2087817421738285.0,1193891373387776.0,850907058137274.0,295962829736211.0,3904465616695832.0,4011024693758506.0,2020-06-06,0,0,0,0,0,49.0,41.57142857142857,30858,841,0.027253872577613584
523,1,-0.00022575183236746147,0.0005057435238019602,0.0007314953561694216,8526757250387425.0,1.1796430152756252e+16,2132089605933141.0,1.1917677662165156e+16,7858332410892185.0,3.030563980518043e+16,4.12781713526677e+16,4123848793446978.0,2020-06-07,0,0,0,0,0,24.0,39.857142857142854,36136,1567,0.043363958379455385
524,1,0.0003289981136006766,0.0006245062306225419,0.00029550811702186544,8301556997759087.0,1122823258927272.0,2.384968132475772e+16,1.2100913826722152e+16,8133214982101802.0,2821961526148831.0,3664020255522249.0,4479625156427345.0,2020-06-08,0,0,1,1,0,14.0,37.57142857142857,34361,1874,0.05453857571083496
525,1,0.00021332726869625776,0.00049118188707508,0.00027785461837882223,7978960472207457.0,1.1638509525274848e+16,2.365225333594427e+16,1.1253257616023722e+16,8284230844546395.0,2942030100428008.0,3619973704087055.0,4.129622066187373e+16,2020-06-09,0,0,0,0,0,39.0,38.142857142857146,35747,1495,0.04182169133074104
526,1,-4.819918434594738e-05,0.00047970177654584815,0.0005279009608917955,8028773824480738.0,1.2065243657943274e+16,2.470525541981875e+16,1.1637346627816832e+16,7740062551792348.0,2796310780828143.0,3813691892325376.0,4023304552380443.0,2020-06-10,0,0,0,0,0,15.0,35.0,37409,1198,0.032024379160095165
527,1,-0.0005888824446469202,0.0002893364114253501,0.0008782188560722704,8112976526904665.0,1.2093370436588036e+16,2492805236749524.0,1.1508662552627024e+16,827684699232943.0,2795222907895495.0,3.4827960089970584e+16,3621771728473382.0,2020-06-11,0,0,0,0,0,19.0,32.0,34678,1061,0.030595766768556437
528,1,-0.0004212301180240538,0.00020164925291378766,0.0006228793709378414,848887684555894.0,1.189263827044762e+16,2.426771150691352e+16,1.1798535270681976e+16,8057042418561049.0,2746057241621748.0,3.761785212092805e+16,424980665573002.0,2020-06-12,0,0,0,0,0,64.0,32.0,34136,1188,0.034801968596203416
529,1,0.00027189033484443267,0.0012487622767942909,0.000976871941949858,1.0565283325674288e+16,1.1783170136802288e+16,2217728799179893.0,1.1636625543497472e+16,8317158612888399.0,2.7215815334582344e+16,4.241910283148926e+16,4040118067093216.0,2020-06-13,0,0,0,0,0,40.0,30.714285714285715,28289,836,0.029552122733217855
530,1,-0.0003999814524275056,0.0005855155216353106,0.000985496974062816,9366499825767416.0,1.1954677352931856e+16,2.266075331833877e+16,1.1885760446035416e+16,7694212310324072.0,2806139639496943.0,4517268033072512.0,3839338549751323.0,2020-06-14,0,0,0,0,0,54.0,35.0,31567,945,0.029936325909969273
531,1,0.0004099301850104237,0.0009437433288916553,0.0005338131438812315,8661089604114272.0,1.1082325016247984e+16,2.558855859165277e+16,1.2636511345333296e+16,7062711577043713.0,2.704178699595919e+16,3982519992087936.0,392316256463873.0,2020-06-15,0,0,0,0,0,24.0,36.42857142857143,35389,908,0.02565769024273079
532,1,0.0005151508640423816,0.0008532487326443477,0.00033809786860196584,8774209565118135.0,1.1789798538979566e+16,2506648784385344.0,1.1886288665677432e+16,8273801506677318.0,2580679431571738.0,3.84356237872389e+16,4536411368565232.0,2020-06-16,0,0,0,0,0,33.0,35.57142857142857,35044,1460,0.04166191074078302
533,1,-0.0002123341007600546,0.0005900041022741942,0.0008023382030342488,8684369571810635.0,1.1917852711682152e+16,2.5727251923129944e+16,1.2187027489040224e+16,7612197744630399.0,2517285284954092.0,4083195015026606.0,4593664010587554.0,2020-06-17,1,0,0,1,0,44.0,39.714285714285715,36269,1321,0.03642228900714108
534,1,-0.0006185461619725262,0.00025992039749627767,0.0008784665594688037,9142130600201878.0,1.183846054300282e+16,2.5853578176359444e+16,1.1632968398167558e+16,7882560757822811.0,2515878044361622.0,3941268732044413.0,4528948934958717.0,2020-06-18,0,0,0,0,0,50.0,44.142857142857146,38637,1652,0.04275694282682403
535,1,1.2261287390563451e-05,0.0007119538178604807,0.000699692530469917,9764713960147256.0,1361035177934903.0,2482011336410916.0,1111441009758663.0,8074054812131126.0,2434779991819085.0,4237573774323613.0,4007283936188861.0,2020-06-19,0,0,0,0,0,47.0,41.714285714285715,34226,1076,0.031438088003272364
536,1,0.0006968860028315031,0.0013382767504948859,0.000641390747663383,9592554051678676.0,1.2332082967129548e+16,224177641061698.0,1.0503533134118474e+16,8635060643346809.0,2785703990156442.0,4.3010230268940056e+16,4338994550887677.0,2020-06-20,0,0,0,0,0,0.0,36.0,28445,843,0.029636139919142206
537,1,-0.0002651771381876884,0.0005895146654245165,0.0008546918036122049,9488757101856732.0,1264900427575704.0,2.3165834944063724e+16,1.1631213026415976e+16,7941559772740585.0,2614188191881919.0,481476307620219.0,4.145185380425234e+16,2020-06-21,0,0,0,0,0,0.0,28.285714285714285,34146,1022,0.02993029930299303
538,1,-0.0001894371556575748,0.000590559712192724,0.0007799968678502987,9140249047758568.0,1.2390624084383238e+16,2.5185906826838556e+16,1.1577099326106064e+16,7623653677116904.0,2572157046586581.0,4.045276882508057e+16,4.292546147084675e+16,2020-06-22,0,0,0,0,0,136.0,44.285714285714285,34130,1050,0.030764723117491944
539,1,2.4402216971964027e-05,0.0005273960057710537,0.0005029937887990896,1.0001451027811364e+16,1.1940790004030632e+16,2.425964716460484e+16,1.1015843487427524e+16,8523541996093387.0,2667032834154962.0,3735519176510712.0,3830896350727063.0,2020-06-23,0,0,0,0,0,34.0,44.42857142857143,32253,591,0.01832387684866524
540,1,0.0004262871450816992,0.001290251584358247,0.0008639644392765478,1.2291646369560924e+16,1202025870581265.0,2.4731393588308868e+16,1.0794453952998484e+16,7861434401948521.0,2439543808834178.0,4.027289184385491e+16,3855812652228293.0,2020-06-24,0,0,0,0,0,54.0,45.857142857142854,30382,698,0.022974129418734782
541,1,9.475898921080866e-05,0.0008008127454529277,0.0007060537562421192,9560082912970368.0,1.1403139676465472e+16,2.3493488722676404e+16,1.1828115034498752e+16,7886139618484372.0,2757507392590016.0,4143859801704644.0,4088255928567287.0,2020-06-25,0,0,0,0,0,21.0,41.714285714285715,34494,729,0.021134110280048704
542,1,-7.45430865312321e-05,0.00041231637306095287,0.00048685945959218497,1.0439830798419956e+16,1.2360088333177816e+16,2.4511511306024696e+16,1.1446368697707692e+16,7702485148206897.0,2572006158439862.0,3822521850020216.0,3973811078971105.0,2020-06-26,0,0,0,0,0,39.0,40.57142857142857,32151,696,0.021647849211533083
