,date,emo_prob,novelty,transience,resonance,nsigma,tsigma,rsigma,smoothed_transience,smoothed_novelty,smoothed_resonance
659,2020-10-21,"[0.07925848232199384, 0.10794159347273617, 0.26148952249320073, 0.12334228008382005, 0.0685716037273173, 0.2641781622007223, 0.036923402737527304, 0.058079339248294615]",0.0015187974491640132,0.0004439833660640826,0.0010748140830999305,0.000874016117568439,0.00024804365672765304,0.000561029887148046,0.0009906051414511996,0.0009312795380941777,-5.932560335702161e-05
660,2020-10-22,"[0.08494104974539757, 0.11034412945554249, 0.2588568350959655, 0.1251536672542107, 0.07014328730904817, 0.25609953975714844, 0.03680366235801018, 0.05743223658441048]",0.0011648780350479255,0.000589347015033626,0.0005755310200142996,0.0012055781986492265,8.523169209322104e-05,0.0006454049453712237,0.0010041180936489946,0.0008850715783230906,-0.00011904651532590413
661,2020-10-23,"[0.07883608704601164, 0.10785187957262878, 0.2513136238609359, 0.12996611342926107, 0.06963783844469808, 0.2517432778848493, 0.038224182774170605, 0.07220330071290908]",0.0006107089011530093,0.0006794262831212648,-6.871738196825577e-05,7.650746945708153e-05,8.405998499511526e-05,8.02837272260984e-05,0.0009839299718771104,0.0008563184163831287,-0.00012761155549398154
662,2020-10-24,"[0.08660295005028493, 0.11216947144932393, 0.23317888032182366, 0.12608792043803776, 0.07600116214102133, 0.2642257682422617, 0.040739456922561174, 0.06078127165046373]",0.0006293308151173551,0.0005668802817499972,6.245053336735801e-05,8.695712081314061e-05,0.00042735554787358437,0.0002571563343433625,0.0009663654261713696,0.0008348446293877173,-0.00013152079678365242
663,2020-10-25,"[0.08120456647680248, 0.11331855800593932, 0.22971172289567207, 0.12722260357334111, 0.0771914463755416, 0.27008473297307817, 0.03944099605666715, 0.06161713159047758]",0.000516721364174803,0.00110660573969249,-0.0005898843755176869,0.00031132815979373937,0.00036585110071190896,0.0003385896302528242,0.0009514244565317729,0.0008206502173368561,-0.00013077423919491665
664,2020-10-26,"[0.07969957866859276, 0.11172473817262547, 0.2581039845913085, 0.11780026483688454, 0.07189310220296134, 0.2622885277476827, 0.038848489225954005, 0.05942564102564102]",0.0005554959147606199,0.0003284538514768535,0.0002270420632837664,3.8617075867573996e-05,5.0794593731517044e-05,4.470583479954553e-05,0.00093910706295832,0.0008137351802305457,-0.0001253718827277744
665,2020-10-27,"[0.08088214131529715, 0.11542449752962054, 0.26690355926512205, 0.12743641770998224, 0.0635647815033338, 0.25307463903679184, 0.03437739243056555, 0.058117043219647904]",0.0009307866330053476,0.00032002054821444044,0.0006107660847909074,0.0003881816533294437,9.496114789771025e-05,0.00024157140061357695,0.0009294132454510112,0.0008140995180687857,-0.00011531372738222558
666,2020-10-28,"[0.0774781236218462, 0.10884638952719168, 0.2720420583524824, 0.12066132813406678, 0.06386073393217742, 0.2637351391500128, 0.033679618410974166, 0.0594824176589374]",0.0006516228335366782,0.001016202411031155,-0.0003645795774944768,0.0005600541619248888,0.0007559070133331103,0.0006579805876289996,0.0009223430040098461,0.0008217432308515759,-0.00010059977315827018
667,2020-10-29,"[0.08563529689377036, 0.1113438733482066, 0.2555603869915909, 0.11833280418740345, 0.06813971597734683, 0.2678206195297752, 0.032025356100909556, 0.06092599107602539]",0.00031544082115047596,0.0008825480151001123,-0.0005671071939496363,4.770219221299904e-05,0.00043727343867278924,0.00024248781544289414,0.000917896338634825,0.0008366663185789167,-8.123002005590823e-05
668,2020-10-30,"[0.09012100069293444, 0.1199872404482569, 0.2527574968340064, 0.12167778547704952, 0.06966715251726362, 0.2580702014288786, 0.03290872380588277, 0.054591861604262736]",0.0004481562020567,0.0006913119236844845,-0.00024315572162778452,0.00017629668517576508,5.9193746645758445e-05,0.00011774521591076177,0.0009160732493259476,0.000858868781250808,-5.7204468075139713e-05
