,date,emo_prob,novelty,transience,resonance,nsigma,tsigma,rsigma,smoothed_transience,smoothed_novelty,smoothed_resonance
66,2019-03-08,"[0.3307441226669603, 0.31175061939106974, 0.35749909155976434]",0.0005249154161424815,0.001369451702017638,-0.0008445362858751567,8.25513253870552e-05,0.0006864098965965003,0.00038448061099177777,0.0006707524213548795,0.0006407687093374797,-2.9983712017400085e-05
67,2019-03-09,"[0.27975684653167954, 0.30345711862609986, 0.41678211244213575]",0.002150630960289744,0.0014729022451918795,0.0006777287150978642,0.00018540090701750958,0.0009713539663190363,0.0005783774366682729,0.0006586325334035502,0.0006280320558229014,-3.060047758064887e-05
68,2019-03-10,"[0.292926, 0.3026816451612903, 0.404386064516129]",0.0010133882643110494,0.0016842693013751498,-0.0006708810370641004,0.0006386283454024101,0.00030872064485754086,0.0004736744951299755,0.0006369962460902184,0.0006056567380431623,-3.13395080470562e-05
69,2019-03-11,"[0.3085508901678943, 0.3414310380818895, 0.3500096919452479]",0.001527466183392271,2.880203843011572e-05,0.0014986641449621554,0.0007483869828397455,6.133217026914313e-06,0.00037726009993332987,0.0006058435594148844,0.0005736427559982622,-3.220080341662206e-05
70,2019-03-12,"[0.3050686091496902, 0.33846140735329927, 0.35647003760517276]",0.0010891986864347454,0.00015387673126760233,0.0009353219551671432,0.000794355921259466,8.155760280480716e-05,0.00043795676203213664,0.0005651744733775479,0.0005319901096882014,-3.318436368934649e-05
71,2019-03-13,"[0.3128922810606657, 0.3438536207936633, 0.3432542817425971]",0.0007318287625100486,0.000681365331572984,5.046343093706462e-05,0.0009477302207265727,0.0005443922162789671,0.0007460612185027699,0.0005346364731256426,0.0005356204460011931,9.83972875550652e-07
72,2019-03-14,"[0.31655090884610204, 0.3377590413356672, 0.3456875185135317]",5.098927371516546e-05,0.0009847560042941083,-0.0009337667305789428,3.1541510065090725e-05,0.00029131882984043724,0.000161430169952764,0.0005062589945032878,0.0005356773310667457,2.9418336563458034e-05
73,2019-03-15,"[0.29910168304833706, 0.3227037834926618, 0.3781908172882725]",0.000504088845317411,0.00013122281932273998,0.00037286602599467095,0.00017048181889723217,7.377074979449583e-06,8.89294469383409e-05,0.0004800420375104833,0.0005321607648848591,5.211872737437562e-05
74,2019-03-16,"[0.29161222043232304, 0.3150507249091522, 0.3933442850185441]",0.0008991917689803574,0.00014876384577303028,0.0007504279232073271,0.0005528320928753206,0.00011233007012483845,0.00033258108150007945,0.0004559856021472297,0.0005250707474555331,6.908514530830347e-05
75,2019-03-17,"[0.2999489529189075, 0.3084900700057086, 0.39157425712826366]",0.0004479576271277173,0.000532839557639104,-8.488193051138672e-05,0.0005032648695753174,0.00030708100154912737,0.00040517293556222234,0.0004340896884135266,0.0005144072787787681,8.031759036524151e-05
76,2019-03-18,"[0.2881573472041612, 0.3371457056164468, 0.37470382067001057]",0.00030317179342978176,0.00018839664651454976,0.00011477514691523201,0.00013716995100531256,9.04679296657078e-05,0.00011381894033551018,0.0004143542963093741,0.0005001703588545639,8.581606254518979e-05
77,2019-03-19,"[0.2911239676433985, 0.32670641475280005, 0.38217581174340987]",0.00011620721209314048,0.00025996235984479424,-0.00014375514775165376,5.5041296647150966e-05,0.0001671238563258047,0.00011108257648647784,0.00039677942583477217,0.0004823599876829204,8.558056184814833e-05
78,2019-03-20,"[0.3013932501401304, 0.34389246836003184, 0.35472687848482165]",0.0005248233953532661,0.0005161376490815089,8.685746271757202e-06,0.00030040300977037714,0.0004680901530642525,0.00038424658141731477,0.00038136507698972085,0.00046097616526383786,7.961108827411708e-05
79,2019-03-21,"[0.3084863837512765, 0.3336155111766708, 0.3579082037898559]",0.00022666868641145162,0.0004901652760612597,-0.00026349658964980804,0.00011897334004418201,0.00033992392204216094,0.00022944863104317148,0.00036811124977422,0.00043601889159731604,6.790764182309604e-05
80,2019-03-22,"[0.2977208369408369, 0.3245999422799423, 0.3776723809523809]",0.00018762842006504862,0.00018170065826702517,5.927761798023508e-06,0.00012271047445714517,0.00012413429502656882,0.000123422384741857,0.0003570179441882698,0.000407488166683355,5.0470222495085266e-05
81,2019-03-23,"[0.2868758883624518, 0.31253501628664493, 0.40058480159905235]",0.0008018305481081933,0.0004987745661368835,0.0003030559819713098,0.00037992824346158734,0.00025864617873818784,0.00031928721109988765,0.00033778914813330316,0.0003844825243234493,4.669337619014622e-05
82,2019-03-24,"[0.29555278794317863, 0.3233977885334277, 0.3810594971077795]",0.0001657647483379007,0.00016599613027232286,-2.3138193442213655e-07,0.00011853924173359488,9.651628846416866e-05,0.00010752776509888177,0.00032216390232245383,0.0003642402277224995,4.2076325400045676e-05
83,2019-03-25,"[0.28814520466089033, 0.34624582544899246, 0.36561129369584705]",0.00046414102686342224,0.00038727367470810687,7.686735215531537e-05,0.000260087061133954,0.00020604667429482604,0.00023306686771438999,0.0003101422067557218,0.0003467612768805055,3.661907012478365e-05
84,2019-03-26,"[0.30537122366875735, 0.32319045953172243, 0.3714356930458032]",0.00029008010082621274,5.225806641103724e-05,0.0002378220344151755,0.00016372008587966128,6.385156959909438e-06,8.505262141978535e-05,0.0003017240614331072,0.00033204567179746737,3.0321610364360135e-05
85,2019-03-27,"[0.3026194316659873, 0.3318470564257846, 0.36554111104641007]",0.0001124549343128604,7.979956416696629e-05,3.2655370145894083e-05,5.096657073398591e-05,6.690638654591415e-05,5.893647863995003e-05,0.00029690946635461,0.0003200934124733851,2.3183946118775137e-05
86,2019-03-28,"[0.3142964779078351, 0.31500972793419807, 0.37068604344616685]",0.0002980077642652135,0.00032787658174979455,-2.986881748458107e-05,0.00026140584275362224,0.00025730306989076387,0.00025935445632219314,0.00029569842152023023,0.0003109044989082588,1.5206077388028634e-05
87,2019-03-29,"[0.3088933313877134, 0.3296263826061579, 0.36147917700277254]",6.729199588714127e-05,0.0003645815974713333,-0.00029728960158419197,4.173644315602363e-05,0.0002927635122523504,0.00016724997770418702,0.0002980909269299678,0.00030447893110208834,6.388004172120639e-06
88,2019-03-30,"[0.3101243854995579, 0.3317465959328028, 0.35813329796640136]",7.248561438376333e-05,0.0005394399799852099,-0.0004669543656014466,7.000569510262102e-05,0.00021669681292482693,0.00014335125401372396,0.00030408698258382264,0.00030081670905487376,-3.2702735289488323e-06
89,2019-03-31,"[0.28111126026285393, 0.3234421377953985, 0.39546074360815403]",0.0007529738472393523,0.0005115867573522902,0.00024138708988706226,6.62773612272658e-05,0.00020657481243673118,0.0001364260868319985,0.00031368658848179496,0.00029991783276661513,-1.3768755715179814e-05
